ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00002311102',darvon compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,aaipharma,inactive,NA,NA,NA
'00002311103',darvon compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,aaipharma,inactive,NA,NA,NA
'00002311133',darvon compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,eli lilly & co.,inactive,NA,NA,NA
'00002311146',darvon compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,eli lilly & co.,inactive,NA,NA,NA
'00003061550',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,e.r.squibb&sons,inactive,NA,NA,NA
'00003061560',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,e.r.squibb&sons,inactive,NA,NA,NA
'00003072550',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,squibb mark,inactive,NA,NA,NA
'00003072560',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,squibb mark,inactive,NA,NA,NA
'00005306623',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,lederle labs.,inactive,NA,NA,NA
'00005306631',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,lederle labs.,inactive,NA,NA,NA
'00005306643',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,lederle labs.,inactive,NA,NA,NA
'00005312323',dolene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,lederle labs.,inactive,NA,NA,NA
'00005312331',dolene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,lederle labs.,inactive,NA,NA,NA
'00005347223',dolene compound-65,dextropropoxyphene,propoxyphene,NA,NA,NA,NA,inactive,NA,NA,NA
'00005454723',dolene,dextropropoxyphene,propoxyphene,NA,65,mg,lederle labs.,inactive,NA,NA,NA
'00005454731',dolene,dextropropoxyphene,propoxyphene,NA,65,mg,lederle labs.,inactive,NA,NA,NA
'00005464323',dolene ap-65,dextropropoxyphene,propoxyphene,NA,65-650,mg,lederle labs.,inactive,NA,NA,NA
'00005464331',dolene ap-65,dextropropoxyphene,propoxyphene,NA,65-650,mg,lederle labs.,inactive,NA,NA,NA
'00005464363',dolene ap-65,dextropropoxyphene,propoxyphene,NA,65-650,mg,lederle labs.,inactive,NA,NA,NA
'00007046320',sk-65,dextropropoxyphene,propoxyphene,NA,65,mg,sk beecham phar,inactive,NA,NA,NA
'00007046325',sk-65,dextropropoxyphene,propoxyphene,NA,65,mg,sk beecham phar,inactive,NA,NA,NA
'00007046820',sk-65 compound,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,sk beecham phar,inactive,NA,NA,NA
'00007046825',sk-65 compound,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,sk beecham phar,inactive,NA,NA,NA
'00007047420',sk-65 apap,dextropropoxyphene,propoxyphene,NA,65-650,mg,sk beecham phar,inactive,NA,NA,NA
'00007047425',sk-65 apap,dextropropoxyphene,propoxyphene,NA,65-650,mg,sk beecham phar,inactive,NA,NA,NA
'00008008501',wygesic,dextropropoxyphene,propoxyphene,NA,65-650,mg,women first hc,inactive,NA,NA,NA
'00008008502',wygesic,dextropropoxyphene,propoxyphene,NA,65-650,mg,women first hc,inactive,NA,NA,NA
'00008008503',wygesic,dextropropoxyphene,propoxyphene,NA,65-650,mg,wyeth pharm,inactive,NA,NA,NA
'00008008504',wygesic,dextropropoxyphene,propoxyphene,NA,65-650,mg,wyeth pharm,inactive,NA,NA,NA
'00047069240',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,warner-chilcott,inactive,NA,NA,NA
'00047097924',propoxyphene hcl w/acetaminophen,acetaminophen; propoxyphene hydrochloride,propoxyphene,NA,65 mg-650 mg,NA,NA,NA,NA,NA,NA
'00047097930',propoxyphene hcl w/acetaminophen,acetaminophen; propoxyphene hydrochloride,propoxyphene,NA,65 mg-650 mg,NA,NA,NA,NA,NA,NA
'00047098024',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,warner-chilcott,inactive,NA,NA,NA
'00047098030',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,warner-chilcott,inactive,NA,NA,NA
'00054272031',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,roxane labs.,inactive,NA,NA,NA
'00054873211',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,roxane labs.,inactive,NA,NA,NA
'00054873224',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,roxane labs.,inactive,NA,NA,NA
'00054873225',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,roxane labs.,inactive,NA,NA,NA
'00071069232',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"parke,davis co.",inactive,NA,NA,NA
'00071069240',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,warner-chilcott,inactive,NA,NA,NA
'00093049001',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093049005',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093053001',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,lemmon company,inactive,NA,NA,NA
'00093053005',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,lemmon company,inactive,NA,NA,NA
'00093059001',propacet 100,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093059005',propacet 100,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093059045',propacet 100,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093059093',propacet 100,dextropropoxyphene,propoxyphene,NA,100-650,mg,lemmon company,inactive,NA,NA,NA
'00093068601',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,teva usa,inactive,NA,NA,NA
'00093068605',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,teva usa,inactive,NA,NA,NA
'00093068610',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,lemmon company,inactive,NA,NA,NA
'00093074101',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,teva usa,inactive,NA,NA,NA
'00093074105',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,teva usa,inactive,NA,NA,NA
'00093074110',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,teva usa,inactive,NA,NA,NA
'00093089001',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00093089005',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,teva usa,inactive,NA,NA,NA
'00102144001',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,regal labs.,inactive,NA,NA,NA
'00102145001',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,regal labs.,inactive,NA,NA,NA
'00102145002',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,regal labs.,inactive,NA,NA,NA
'00102231501',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,regal labs.,inactive,NA,NA,NA
'00102330005',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,regal labs.,inactive,NA,NA,NA
'00115431001',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,richlyn labs.,inactive,NA,NA,NA
'00115431002',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,richlyn labs.,inactive,NA,NA,NA
'00115431003',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,richlyn labs.,inactive,NA,NA,NA
'00115431004',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,richlyn labs.,inactive,NA,NA,NA
'00117201902',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,cord labs.,inactive,NA,NA,NA
'00117201904',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,cord labs.,inactive,NA,NA,NA
'00117201905',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,cord labs.,inactive,NA,NA,NA
'00122036105',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,rexall generic,inactive,NA,NA,NA
'00122046005',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,rexall generic,inactive,NA,NA,NA
'00143217825',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,50-325,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143217852',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,50-325,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143217925',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143217952',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323501',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323505',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323510',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323525',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323552',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"west-ward, inc.",inactive,NA,NA,NA
'00143323601',propoxyphene hcl compound,aspirin; caffeine; propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00143323605',propoxyphene hcl compound,aspirin; caffeine; propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00144130602',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,c.s.ruckstuhl,inactive,NA,NA,NA
'00144130903',d-rex 65,aspirin; caffeine; propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00144431003',d-rex 65,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00150217060',propoxyphene hcl compound,aspirin; caffeine; propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00150217080',propoxyphene hcl compound,aspirin; caffeine; propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00150217140',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,murray drug,inactive,NA,NA,NA
'00150217160',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,murray drug,inactive,NA,NA,NA
'00150218640',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,murray drug,inactive,NA,NA,NA
'00150218660',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,murray drug,inactive,NA,NA,NA
'00150218680',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,murray drug,inactive,NA,NA,NA
'00157072501',propoxyphene hcl w/acetaminophen,acetaminophen; propoxyphene hydrochloride,propoxyphene,NA,65 mg-650 mg,NA,NA,NA,NA,NA,NA
'00157072505',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,"towne, paulsen",inactive,NA,NA,NA
'00157077601',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,"towne, paulsen",inactive,NA,NA,NA
'00157077605',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,"towne, paulsen",inactive,NA,NA,NA
'00157077701',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"towne, paulsen",inactive,NA,NA,NA
'00157077705',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"towne, paulsen",inactive,NA,NA,NA
'00157077710',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,"towne, paulsen",inactive,NA,NA,NA
'00157085101',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,"towne, paulsen",inactive,NA,NA,NA
'00157085105',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,"towne, paulsen",inactive,NA,NA,NA
'00166034605',bexophene,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,"mallard, inc.",inactive,NA,NA,NA
'00166091913',bexophene,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,"mallard, inc.",inactive,NA,NA,NA
'00172218660',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172218670',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172218680',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172398160',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172398170',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172481160',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172481170',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172481180',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172498060',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172498070',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172498080',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00182031700',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00182031701',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182031705',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182031710',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182031789',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax pharmaceut,inactive,NA,NA,NA
'00182069801',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax/goldline l,inactive,NA,NA,NA
'00182069805',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax/goldline l,inactive,NA,NA,NA
'00182069810',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,ivax/goldline l,inactive,NA,NA,NA
'00182080001',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182080005',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182080010',genagesic,dextropropoxyphene,propoxyphene,NA,65-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182126601',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182126605',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,ivax/goldline l,inactive,NA,NA,NA
'00182167301',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax/goldline l,inactive,NA,NA,NA
'00182167305',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax/goldline l,inactive,NA,NA,NA
'00182167310',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,ivax/goldline l,inactive,NA,NA,NA
'00185063001',propoxyphene hcl,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00185063005',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,vitarine,inactive,NA,NA,NA
'00185063010',propoxyphene hcl,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00185068601',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,vitarine,inactive,NA,NA,NA
'00185068605',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,vitarine,inactive,NA,NA,NA
'00185068610',propoxyphene compound-65,dextropropoxyphene,propoxyphene,NA,65-389-32.4,mg,vitarine,inactive,NA,NA,NA
'00187007301',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,icn-ethical,inactive,NA,NA,NA
'00187007310',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,icn-ethical,inactive,NA,NA,NA
'00187907501',icn 65 compound,propoxyphene; aspirin; caffeine,propoxyphene,NA,NA,NA,NA,inactive,NA,NA,NA
'00187907505',icn 65 compound,propoxyphene; aspirin; caffeine,propoxyphene,NA,NA,NA,NA,inactive,NA,NA,NA
'00187907510',icn 65 compound,propoxyphene; aspirin; caffeine,propoxyphene,NA,NA,NA,NA,inactive,NA,NA,NA
'00188806001',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,sterimed,inactive,NA,NA,NA
'00188806005',propoxyphene-acetaminophen,dextropropoxyphene,propoxyphene,NA,65-650,mg,sterimed,inactive,NA,NA,NA
'00188816301',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,sterimed,inactive,NA,NA,NA
'00188816305',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,sterimed,inactive,NA,NA,NA
'00188816310',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,sterimed,inactive,NA,NA,NA
'00223153000',propoxycon,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00223153001',propoxycon,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00223153002',propoxycon,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00223153005',propoxycon,propoxyphene hydrochloride,propoxyphene,NA,65 mg,NA,NA,NA,NA,NA,NA
'00223153101',propoxyphene napsylate/acetaminophen,acetaminophen; propoxyphene napsylate,propoxyphene,NA,325 mg-50 mg,NA,NA,NA,NA,NA,NA
'00223153105',propoxyphene napsylate/acetaminophen,acetaminophen; propoxyphene napsylate,propoxyphene,NA,325 mg-50 mg,NA,NA,NA,NA,NA,NA
'00223153201',propoxyphene napsylate/acetaminophen,acetaminophen; propoxyphene napsylate,propoxyphene,NA,650 mg-100 mg,NA,NA,NA,NA,NA,NA
'00223153205',propoxyphene napsylate/acetaminophen,acetaminophen; propoxyphene napsylate,propoxyphene,NA,650 mg-100 mg,NA,NA,NA,NA,NA,NA
'00228208210',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,purepac pharmac,inactive,NA,NA,NA
'00228208250',propoxyphene,dextropropoxyphene,propoxyphene,NA,65,mg,purepac pharmac,inactive,NA,NA,NA
'00228208510',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,purepac pharmac,inactive,NA,NA,NA
'00228208550',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,purepac pharmac,inactive,NA,NA,NA
'00247008600',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008602',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008603',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008604',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008605',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008606',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008608',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008610',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008612',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008615',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008616',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008620',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008624',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008625',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008628',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008630',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008640',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008660',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
'00247008698',propoxyphene n-acetaminophen,dextropropoxyphene,propoxyphene,NA,100-650,mg,prescript pharm,inactive,NA,NA,NA
