ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'69865022002',nucynta,tapentadol hydrochloride,tapentadol,NA,75 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865023001',nucynta,tapentadol hydrochloride,tapentadol,NA,100 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865023002',nucynta,tapentadol hydrochloride,tapentadol,NA,100 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865024001',nucynta,tapentadol hydrochloride,tapentadol,NA,50 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865024002',nucynta,tapentadol hydrochloride,tapentadol,NA,50 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865024501',nucynta,tapentadol hydrochloride,tapentadol,NA,100 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865024502',nucynta,tapentadol hydrochloride,tapentadol,NA,100 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865025001',nucynta,tapentadol hydrochloride,tapentadol,NA,150 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865025002',nucynta,tapentadol hydrochloride,tapentadol,NA,150 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865026001',nucynta,tapentadol hydrochloride,tapentadol,NA,200 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865026002',nucynta,tapentadol hydrochloride,tapentadol,NA,200 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865026501',nucynta,tapentadol hydrochloride,tapentadol,NA,250 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
'69865026502',nucynta,tapentadol hydrochloride,tapentadol,NA,250 mg/1,NA,"depo nf sub, llc",NA,NA,NA,NA
