ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'24200036805',sufentanil citrate-ropivacaine hcl-sodium chloride,na cl; ropivacaine hcl; sufentanil citrate,sufentanil,NA,0.25%-0.9%-0.5 mcg/ml,NA,NA,NA,NA,NA,NA
'24200037004',sufentanil citrate-ropivacaine hcl-sodium chloride,na cl; ropivacaine hcl; sufentanil citrate,sufentanil,NA,0.1%-0.9%-1 mcg/ml,NA,NA,NA,NA,NA,NA
'24200037602',sufentanil citrate-bupivacaine hcl-sodium chloride,bupivacaine hcl; na cl; sufentanil citrate,sufentanil,NA,0.25%-0.9%-0.82 mcg/ml,NA,NA,NA,NA,NA,NA
'24200037710',sufentanil citrate-bupivacaine hcl-sodium chloride,bupivacaine hcl; na cl; sufentanil citrate,sufentanil,NA,0.1%-0.9%-0.4 mcg/ml,NA,NA,NA,NA,NA,NA
'24200038204',sufentanil citrate-bupivacaine hcl-sodium chloride,bupivacaine hcl; na cl; sufentanil citrate,sufentanil,NA,0.1%-0.9%-1 mcg/ml,NA,NA,NA,NA,NA,NA
'24200038390',sufentanil citrate-bupivacaine hcl-sodium chloride,bupivacaine hcl; na cl; sufentanil citrate,sufentanil,NA,0.125%-0.9%-1.5 mcg/ml,NA,NA,NA,NA,NA,NA
'24200095144',sufentanil citrate (pf),sufentanil,sufentanil,NA,100 mcg/2 ml,(50 mcg/ml),ameridose llc,inactive,NA,NA,NA
'24200095149',sufentanil citrate (pf),sufentanil,sufentanil,NA,250 mcg/5 ml,(50 mcg/ml),ameridose llc,inactive,NA,NA,NA
'38779196806',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779196807',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779196809',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,medisca inc.,active,NA,NA,NA
'50458005001',sufenta,sufentanil,sufentanil,NA,50,mcg/ml,janssen pharm.,inactive,NA,NA,NA
'50458005002',sufenta,sufentanil,sufentanil,NA,50,mcg/ml,janssen pharm.,inactive,NA,NA,NA
'50458005005',sufenta,sufentanil,sufentanil,NA,50,mcg/ml,janssen pharm.,inactive,NA,NA,NA
'51552088902',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552088903',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552088904',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552088909',sufentanil citrate,sufentanil citrate,sufentanil,NA,NA,NA,NA,NA,NA,NA,NA
'51927321300',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,professional co,active,NA,NA,NA
'61553091952',sufentanil-bupivacain-nacl(pf),sufentanil,sufentanil,NA,1 mcg/ml,-0.10%,pharmedium,active,NA,NA,NA
'61621043001',dsuvia,sufentanil,sufentanil,NA,30 ug/1,NA,"acelrx pharmaceuticals, inc",NA,NA,NA,NA
'61621043011',dsuvia,sufentanil,sufentanil,NA,30 ug/1,NA,"acelrx pharmaceuticals, inc",NA,NA,NA,NA
'62991295301',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991295303',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991295304',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,"letco medical,",active,NA,NA,NA
'63275620001',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275620006',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275620007',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275620009',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63370096804',sufentanil citrate,sufentanil citrate,sufentanil,NA,NA,NA,NA,NA,NA,NA,NA
'63370096806',sufentanil citrate (bulk),sufentanil,sufentanil,NA,NA,NA,hawkins chemica,active,NA,NA,NA
