ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00060013670',percodan demi,oxycodone; acetylsalicyclic acid,oxycodone,NA,2.44-325,mg,du pont pharma,inactive,NA,NA,NA
'00060013685',percodan demi,oxycodone; acetylsalicyclic acid,oxycodone,NA,2.44-325,mg,dupont ph(p.r.),inactive,NA,NA,NA
'00093002401',oxycodone,oxycodone,oxycodone,NA,10,mg,teva usa,inactive,NA,NA,NA
'00093003101',oxycodone,oxycodone,oxycodone,NA,20,mg,teva usa,inactive,NA,NA,NA
'00093003201',oxycodone,oxycodone,oxycodone,NA,40,mg,teva usa,inactive,NA,NA,NA
'00093003301',oxycodone,oxycodone,oxycodone,NA,80,mg,teva usa,inactive,NA,NA,NA
'00093056401',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,lemmon company,active,NA,NA,NA
'00093056601',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,lemmon company,inactive,NA,NA,NA
'00093573101',oxycodone,oxycodone,oxycodone,NA,10,mg,teva usa,active,NA,NA,NA
'00093573201',oxycodone,oxycodone,oxycodone,NA,20,mg,teva usa,active,NA,NA,NA
'00093573301',oxycodone,oxycodone,oxycodone,NA,40,mg,teva usa,active,NA,NA,NA
'00093573401',oxycodone,oxycodone,oxycodone,NA,80,mg,teva usa,active,NA,NA,NA
'00102315001',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,regal labs.,active,NA,NA,NA
'00102315501',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,regal labs.,inactive,NA,NA,NA
'00115155601',oxycodone,oxycodone,oxycodone,NA,10,mg,impax generics,active,NA,NA,NA
'00115155701',oxycodone,oxycodone,oxycodone,NA,15,mg,impax generics,active,NA,NA,NA
'00115155801',oxycodone,oxycodone,oxycodone,NA,20,mg,impax generics,active,NA,NA,NA
'00115155901',oxycodone,oxycodone,oxycodone,NA,30,mg,impax generics,active,NA,NA,NA
'00115156001',oxycodone,oxycodone,oxycodone,NA,40,mg,impax generics,active,NA,NA,NA
'00115156101',oxycodone,oxycodone,oxycodone,NA,60,mg,impax generics,active,NA,NA,NA
'00115156201',oxycodone,oxycodone,oxycodone,NA,80,mg,impax generics,active,NA,NA,NA
'00115164401',oxycodone,oxycodone,oxycodone,NA,80,mg,global pharm,inactive,NA,NA,NA
'00115702601',oxycodone,oxycodone,oxycodone,NA,5,mg,global pharm,active,NA,NA,NA
'00121082601',oxycodone hydrochloride,oxycodone hydrochloride,oxycodone,NA,100 mg/5ml,NA,"pharmaceutical associates, inc.",NA,NA,NA,NA
'00121483905',oxycodone,oxycodone,oxycodone,NA,5,mg/5 ml,pharmaceutical,active,NA,NA,NA
'00121483940',oxycodone,oxycodone,oxycodone,NA,5,mg/5 ml,pharmaceutical,active,NA,NA,NA
'00144062901',oxycodone hcl-acetaminophen,acetaminophen; oxycodone hydrochloride,oxycodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'00144062905',oxycodone hcl-acetaminophen,acetaminophen; oxycodone hydrochloride,oxycodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'00144063001',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,superior pharm,inactive,NA,NA,NA
'00150197540',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,murray drug,active,NA,NA,NA
'00157029801',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,"towne, paulsen",inactive,NA,NA,NA
'00157029805',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,"towne, paulsen",inactive,NA,NA,NA
'00157029901',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,"towne, paulsen",active,NA,NA,NA
'00157029905',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,"towne, paulsen",active,NA,NA,NA
'00172635460',oxycodone,oxycodone,oxycodone,NA,10,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172635560',oxycodone,oxycodone,oxycodone,NA,20,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172635660',oxycodone,oxycodone,oxycodone,NA,40,mg,ivax pharmaceut,inactive,NA,NA,NA
'00172635760',oxycodone,oxycodone,oxycodone,NA,80,mg,ivax pharmaceut,inactive,NA,NA,NA
'00182146501',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,ivax/goldline l,active,NA,NA,NA
'00182146505',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,ivax/goldline l,active,NA,NA,NA
'00182150801',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,ivax/goldline l,inactive,NA,NA,NA
'00182150805',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,ivax/goldline l,inactive,NA,NA,NA
'00182917501',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,ivax/goldline l,inactive,NA,NA,NA
'00228201910',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,purepac pharmac,active,NA,NA,NA
'00228201950',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,purepac pharmac,active,NA,NA,NA
'00228206510',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,purepac pharmac,inactive,NA,NA,NA
'00228206550',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,purepac pharmac,inactive,NA,NA,NA
'00228206596',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,purepac pharmac,inactive,NA,NA,NA
'00228287611',oxycodone,oxycodone,oxycodone,NA,5,mg,actavis pharma,active,NA,NA,NA
'00228287811',oxycodone,oxycodone,oxycodone,NA,15,mg,actavis pharma,active,NA,NA,NA
'00228287911',oxycodone,oxycodone,oxycodone,NA,30,mg,actavis pharma,active,NA,NA,NA
'00228298011',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,2.5-325,mg/1,NA,NA,NA,NA,NA
'00228298111',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,actavis pharma,active,NA,NA,NA
'00228298150',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,actavis pharma,active,NA,NA,NA
'00228298211',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,actavis pharma,active,NA,NA,NA
'00228298311',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,actavis pharma,active,NA,NA,NA
'00228298350',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,10-325,mg/1,NA,NA,NA,NA,NA
'00228402903',oxycodone hydrochloride and ibuprofen,oxycodone hydrochloride; ibuprofen,oxycodone,NA,5-400,mg/1,NA,NA,NA,NA,NA
'00228402911',ibuprofen-oxycodone,oxycodone; ibuprofen,oxycodone,NA,400-5,mg,actavis pharma,active,NA,NA,NA
'00228402950',oxycodone hydrochloride and ibuprofen,oxycodone hydrochloride; ibuprofen,oxycodone,NA,5-400,mg/1,NA,NA,NA,NA,NA
'00254483228',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,vintage pharm,inactive,NA,NA,NA
'00254483928',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,vintage pharm,active,NA,NA,NA
'00254483935',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,vintage pharm,active,NA,NA,NA
'00306258080',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,azar inc,active,NA,NA,NA
'00306258085',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,azar inc,active,NA,NA,NA
'00306258880',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,azar inc,inactive,NA,NA,NA
'00306258885',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,azar inc,inactive,NA,NA,NA
'00339407112',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,caremark rx svc,inactive,NA,NA,NA
'00349865901',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,parmed pharm.,inactive,NA,NA,NA
'00349883101',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,parmed pharm.,inactive,NA,NA,NA
'00349883105',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,parmed pharm.,inactive,NA,NA,NA
'00349885901',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,parmed pharm.,active,NA,NA,NA
'00349885905',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,parmed pharm.,active,NA,NA,NA
'00364060501',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,schein,active,NA,NA,NA
'00364060505',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,schein,active,NA,NA,NA
'00364062301',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,schein,inactive,NA,NA,NA
'00364062305',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,schein,inactive,NA,NA,NA
'00364239501',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,schein,inactive,NA,NA,NA
'00378611201',oxycodone,oxycodone,oxycodone,NA,5,mg,mylan,active,NA,NA,NA
'00378611301',oxycodone,oxycodone,oxycodone,NA,15,mg,mylan,active,NA,NA,NA
'00378611401',oxycodone,oxycodone,oxycodone,NA,30,mg,mylan,active,NA,NA,NA
'00378611701',oxycodone-aspirin,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.8355-325,mg,mylan,active,NA,NA,NA
'00378710301',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,2.5-325,mg,mylan,active,NA,NA,NA
'00378710401',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mylan,active,NA,NA,NA
'00378710501',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,mylan,active,NA,NA,NA
'00378710601',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,mylan,active,NA,NA,NA
'00378710701',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-500,mg,mylan,inactive,NA,NA,NA
'00378710801',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-650,mg,mylan,inactive,NA,NA,NA
'00403216410',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,compumed inc.,active,NA,NA,NA
'00405013901',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,aligen,active,NA,NA,NA
'00405013902',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,aligen,active,NA,NA,NA
'00405014001',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,aligen,inactive,NA,NA,NA
'00405014301',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,aligen,inactive,NA,NA,NA
'00406051201',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406051205',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406051223',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406051232',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406051262',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406051291',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052201',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052205',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052223',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052262',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052301',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052305',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052323',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406052362',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-325,mg,mallinckrodt ph,active,NA,NA,NA
'00406053201',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406053205',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406055201',oxycodone,oxycodone,oxycodone,NA,5,mg,mallinckrodt ph,active,NA,NA,NA
'00406055223',oxycodone,oxycodone,oxycodone,NA,5,mg,mallinckrodt ph,active,NA,NA,NA
'00406055232',oxycodone,oxycodone,oxycodone,NA,5,mg,mallinckrodt ph,active,NA,NA,NA
'00406055262',oxycodone,oxycodone,oxycodone,NA,5,mg,mallinckrodt ph,active,NA,NA,NA
'00406055401',oxycodone,oxycodone,oxycodone,NA,5,mg,mallinckrodt ph,active,NA,NA,NA
'00406056201',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,10-650,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406058201',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406058262',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,7.5-500,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406059301',oxycodone,oxycodone,oxycodone,NA,10,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406059401',oxycodone,oxycodone,oxycodone,NA,20,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406059501',oxycodone,oxycodone,oxycodone,NA,40,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406059601',oxycodone,oxycodone,oxycodone,NA,80,mg,mallinckrodt ph,inactive,NA,NA,NA
'00406851501',oxycodone,oxycodone,oxycodone,NA,15,mg,mallinckrodt ph,active,NA,NA,NA
'00406851523',oxycodone,oxycodone,oxycodone,NA,15,mg,mallinckrodt ph,active,NA,NA,NA
'00406851562',oxycodone,oxycodone,oxycodone,NA,15,mg,mallinckrodt ph,active,NA,NA,NA
'00406853001',oxycodone,oxycodone,oxycodone,NA,30,mg,mallinckrodt ph,active,NA,NA,NA
'00406853023',oxycodone,oxycodone,oxycodone,NA,30,mg,mallinckrodt ph,active,NA,NA,NA
'00406853062',oxycodone,oxycodone,oxycodone,NA,30,mg,mallinckrodt ph,active,NA,NA,NA
'00406855350',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg/5 ml,mallinckrodt ph,active,NA,NA,NA
'00406855550',oxycodone,oxycodone,oxycodone,NA,5,mg/5 ml,mallinckrodt ph,active,NA,NA,NA
'00406855605',oxycodone hydrochloride,oxycodone hydrochloride,oxycodone,NA,5 mg/5ml,NA,specgx llc,NA,NA,NA,NA
'00406855730',oxycodone hydrochloride,oxycodone hydrochloride,oxycodone,NA,100 mg/5ml,NA,specgx llc,NA,NA,NA,NA
'00406855830',oxycodone,oxycodone,oxycodone,NA,20,mg/ml,mallinckrodt ph,active,NA,NA,NA
'00406866830',oxycodone,oxycodone,oxycodone,NA,20,mg/ml,mallinckrodt ph,active,NA,NA,NA
'00406886553',oxycodone (bulk),oxycodone,oxycodone,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00406886557',oxycodone (bulk),oxycodone,oxycodone,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00406887353',oxycodone (bulk),oxycodone,oxycodone,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00406887357',oxycodone (bulk),oxycodone,oxycodone,NA,100,%,mallinckrodt ph,active,NA,NA,NA
'00440800191',oxycodone,oxycodone,oxycodone,NA,5,mg,liberty pharm,active,NA,NA,NA
'00440800192',oxycodone,oxycodone,oxycodone,NA,5,mg,liberty pharm,active,NA,NA,NA
'00440800193',oxycodone,oxycodone,oxycodone,NA,5,mg,liberty pharm,active,NA,NA,NA
'00440800194',oxycodone,oxycodone,oxycodone,NA,5,mg,liberty pharm,active,NA,NA,NA
'00440800304',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,liberty pharm,inactive,NA,NA,NA
'00440800306',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,liberty pharm,inactive,NA,NA,NA
'00440800310',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,liberty pharm,inactive,NA,NA,NA
'00456520001',combunox,oxycodone; ibuprofen,oxycodone,NA,400-5,mg,forest pharmace,inactive,NA,NA,NA
'00527142635',oxycodone,oxycodone,oxycodone,NA,20,mg/ml,lannett co. inc,active,NA,NA,NA
'00527142636',oxycodone,oxycodone,oxycodone,NA,20,mg/ml,lannett co. inc,active,NA,NA,NA
'00527166901',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,"5 mg/1,                         325  mg/1",NA,"lannett company, inc.",NA,NA,NA,NA
'00527166905',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,"5 mg/1,                         325  mg/1",NA,"lannett company, inc.",NA,NA,NA,NA
'00527167101',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,"10 mg/1,                         325  mg/1",NA,"lannett company, inc.",NA,NA,NA,NA
'00527167105',oxycodone and acetaminophen,oxycodone; acetaminophen,oxycodone,NA,"10 mg/1,                         325  mg/1",NA,"lannett company, inc.",NA,NA,NA,NA
'00527177401',oxycodone,oxycodone,oxycodone,NA,5,mg,lannett co. inc,active,NA,NA,NA
'00536321701',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,rugby,active,NA,NA,NA
'00536321705',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,rugby,active,NA,NA,NA
'00536321901',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-500,mg,rugby,inactive,NA,NA,NA
'00536331901',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,rugby,inactive,NA,NA,NA
'00536331905',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,rugby,inactive,NA,NA,NA
'00536567001',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,rugby,active,NA,NA,NA
'00536567005',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,rugby,active,NA,NA,NA
'00536567101',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,rugby,inactive,NA,NA,NA
'00536567105',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,rugby,inactive,NA,NA,NA
'00555027802',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,barr,active,NA,NA,NA
'00555027804',oxycodone-acetaminophen,oxycodone; paracetamol,oxycodone,NA,5-325,mg,barr,active,NA,NA,NA
'00555029302',oxycodone hcl-oxycodone-asa,oxycodone; acetylsalicyclic acid,oxycodone,NA,4.5-0.38-325,mg,barr,inactive,NA,NA,NA
