drug_name,ndc,strength,strength_uom,manufacturer,status
alprazolam,'00781106101',0.25,mg,SANDOZ,Active
alprazolam,'00781106105',0.25,mg,SANDOZ,Active
alprazolam,'00781106110',0.25,mg,SANDOZ,Active
alprazolam,'00781106113',0.25,mg,GENEVA PHARM.,Active
alprazolam,'00781132601',0.25,mg,GENEVA PHARM.,Active
alprazolam,'00781132605',0.25,mg,GENEVA PHARM.,Active
alprazolam,'00781132610',0.25,mg,GENEVA PHARM.,Active
alprazolam,'00781132613',0.25,mg,GENEVA PHARM.,Active
alprazolam,'00839785106',0.25,mg,H L MOORE,Active
alprazolam,'00839785112',0.25,mg,H L MOORE,Active
alprazolam,'00904585861',0.25,mg,MAJOR PHARMACEU,Active
alprazolam,'00904779140',0.25,mg,MAJOR PHARMACEU,Active
alprazolam,'00904779160',0.25,mg,MAJOR PHARMACEU,Active
alprazolam,'00904791840',0.25,mg,MAJOR PHARMACEU,Active
alprazolam,'00904791860',0.25,mg,MAJOR PHARMACEU,Active
alprazolam,'16590044720',0.25,mg,STAT RX USA,Active
alprazolam,'16590044730',0.25,mg,STAT RX USA,Active
alprazolam,'16590044760',0.25,mg,STAT RX USA,Active
alprazolam,'16590044790',0.25,mg,STAT RX USA,Active
alprazolam,'21695024720',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'21695024730',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'21695024760',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'21695024790',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'23490503201',0.25,mg,PALMETTO STATE,Active
alprazolam,'23490503202',0.25,mg,PALMETTO STATE,Active
alprazolam,'23490503204',0.25,mg,PALMETTO STATE,Active
alprazolam,'23490503205',0.25,mg,PALMETTO STATE,Active
alprazolam,'23490503206',0.25,mg,PALMETTO STATE,Active
alprazolam,'23490503207',0.25,mg,PALMETTO STATE,Active
alprazolam,'23629008410',0.25,mg,CHOICE RX US LL,Active
alprazolam,'33358001430',0.25,mg,RXCHANGE CO.,Active
alprazolam,'33358001460',0.25,mg,RXCHANGE CO.,Active
alprazolam,'42254003303',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'42254003314',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'42254003320',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'42254003330',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'42254003360',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'42254003390',0.25,mg,PHYSICIAN PARTN,Active
alprazolam,'43063008806',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037005',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037020',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037030',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037060',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037090',0.25,mg,PD-RX PHARM,Active
alprazolam,'43063037098',0.25,mg,PD-RX PHARM,Active
alprazolam,'43353035715',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353035730',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353035753',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353035760',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353035770',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353070515',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353070530',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353070553',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353070560',0.25,mg,APHENA PHARMA S,Active
alprazolam,'43353070570',0.25,mg,APHENA PHARMA S,Active
alprazolam,'47335060313',0.25,mg,SUN PHARMA GLOB,Active
alprazolam,'47335060318',0.25,mg,SUN PHARMA GLOB,Active
alprazolam,'47335060388',0.25,mg,SUN PHARMA GLOB,Active
alprazolam,'49502040501',0.25,mg,MYLAN SPECIALTY,Active
alprazolam,'49502040505',0.25,mg,MYLAN SPECIALTY,Active
alprazolam,'49884044801',0.25,mg,PAR PHARM.,Active
alprazolam,'49884044805',0.25,mg,PAR PHARM.,Active
alprazolam,'49999003910',0.25,mg,QUALITY CARE,Active
alprazolam,'49999003915',0.25,mg,QUALITY CARE,Active
alprazolam,'49999003930',0.25,mg,QUALITY CARE,Active
alprazolam,'49999003960',0.25,mg,QUALITY CARE,Active
alprazolam,'49999003990',0.25,mg,QUALITY CARE,Active
alprazolam,'50436463401',0.25,mg,UNIT DOSE SERVI,Active
alprazolam,'50436463402',0.25,mg,UNIT DOSE SERVI,Active
alprazolam,'51079078801',0.25,mg,MYLAN INSTITUTI,Active
alprazolam,'51079078817',0.25,mg,UDL,Active
alprazolam,'51079078819',0.25,mg,UDL,Active
alprazolam,'51079078820',0.25,mg,MYLAN INSTITUTI,Active
alprazolam,'51079078821',0.25,mg,MYLAN INSTITUTI,Active
alprazolam,'51655086124',0.25,mg,PHARM CORP AMER,Active
alprazolam,'51655086125',0.25,mg,PHARM CORP AMER,Active
alprazolam,'51655086126',0.25,mg,PHARM CORP AMER,Active
alprazolam,'51655086182',0.25,mg,PHARM CORP AMER,Active
alprazolam,'51875036301',0.25,mg,"ROYCE LABS,INC",Active
alprazolam,'51875036302',0.25,mg,"ROYCE LABS,INC",Active
alprazolam,'51875036304',0.25,mg,"ROYCE LABS,INC",Active
alprazolam,'52544068201',0.25,mg,WATSON PHARMA,Active
alprazolam,'52544068205',0.25,mg,WATSON PHARMA,Active
alprazolam,'52544068210',0.25,mg,WATSON PHARMA,Active
alprazolam,'52555050301',0.25,mg,MARTEC PHARM.,Active
alprazolam,'52555050305',0.25,mg,MARTEC PHARM.,Active
alprazolam,'52555058901',0.25,mg,MARTEC PHARM.,Active
alprazolam,'52555058905',0.25,mg,MARTEC PHARM.,Active
alprazolam,'52959032100',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032102',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032110',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032114',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032120',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032130',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032160',0.25,mg,PHARMA PAC,Active
alprazolam,'52959032190',0.25,mg,PHARMA PAC,Active
alprazolam,'54569375500',0.25,mg,A-S MEDICATION,Active
alprazolam,'54569375501',0.25,mg,A-S MEDICATION,Active
alprazolam,'54569375502',0.25,mg,A-S MEDICATION,Active
alprazolam,'54569375503',0.25,mg,A-S MEDICATION,Active
alprazolam,'54569375504',0.25,mg,A-S MEDICATION,Active
alprazolam,'54569375505',0.25,mg,A-S MEDICATION,Active
alprazolam,'54868292900',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292901',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292902',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292903',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292905',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292906',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292907',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'54868292908',0.25,mg,PHYSICIANS TC.,Active
alprazolam,'55045210201',0.25,mg,DRX,Active
alprazolam,'55045210203',0.25,mg,DRX,Active
alprazolam,'55045210207',0.25,mg,DRX,Active
alprazolam,'55045210208',0.25,mg,DRX,Active
alprazolam,'55045375608',0.25,mg,DRX,Active
alprazolam,'55175067902',0.25,mg,CHESHIRE DRUGS,Active
alprazolam,'55175067903',0.25,mg,CHESHIRE DRUGS,Active
alprazolam,'55175067904',0.25,mg,CHESHIRE DRUGS,Active
alprazolam,'55175067905',0.25,mg,CHESHIRE DRUGS,Active
alprazolam,'55289096205',0.25,mg,PD-RX PHARM,Active
alprazolam,'55289096220',0.25,mg,PD-RX PHARM,Active
alprazolam,'55289096230',0.25,mg,PD-RX PHARM,Active
alprazolam,'55289096260',0.25,mg,PD-RX PHARM,Active
alprazolam,'55289096290',0.25,mg,PD-RX PHARM,Active
alprazolam,'55289096298',0.25,mg,PD-RX PHARM,Active
alprazolam,'55806034003',0.25,mg,"EFFCON LABS,INC",Active
alprazolam,'55806034004',0.25,mg,"EFFCON LABS,INC",Active
alprazolam,'55887028020',0.25,mg,DHS INC.,Active
alprazolam,'55887028030',0.25,mg,DHS INC.,Active
alprazolam,'55887028060',0.25,mg,DHS INC.,Active
alprazolam,'55887028090',0.25,mg,DHS INC.,Active
alprazolam,'55953012640',0.25,mg,NOVOPHARM INC,Active
alprazolam,'55953012670',0.25,mg,NOVOPHARM INC,Active
alprazolam,'55953012680',0.25,mg,NOVOPHARM INC,Active
alprazolam,'55953086840',0.25,mg,NOVOPHARM INC,Active
alprazolam,'55953086870',0.25,mg,NOVOPHARM INC,Active
alprazolam,'57480052001',0.25,mg,MEDIREX INC.,Active
alprazolam,'57480052006',0.25,mg,MEDIREX INC.,Active
alprazolam,'57866463401',0.25,mg,VIBRANTA INC.,Active
alprazolam,'57866463402',0.25,mg,VIBRANTA INC.,Active
alprazolam,'57866463403',0.25,mg,VIBRANTA INC.,Active
alprazolam,'57866463406',0.25,mg,VIBRANTA INC.,Active
alprazolam,'58016019800',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019802',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019803',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019812',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019815',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019820',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019830',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019860',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019873',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'58016019889',0.25,mg,SOUTHWOOD PHARM,Active
alprazolam,'59591005168',0.25,mg,WEST POINT PHAR,Active
alprazolam,'59762371901',0.25,mg,GREENSTONE LLC.,Active
alprazolam,'59762371903',0.25,mg,GREENSTONE LLC.,Active
alprazolam,'59762371904',0.25,mg,GREENSTONE LLC.,Active
alprazolam,'59772879001',0.25,mg,APOTHECON,Active
alprazolam,'59772879002',0.25,mg,APOTHECON,Active
alprazolam,'60346087610',0.25,mg,QUALITY CARE PH,Active
alprazolam,'60346087620',0.25,mg,QUALITY CARE PH,Active
alprazolam,'60346087630',0.25,mg,QUALITY CARE PH,Active
alprazolam,'60346087690',0.25,mg,QUALITY CARE PH,Active
alprazolam,'60429050212',0.25,mg,"GSMS, INC.",Active
alprazolam,'60429050215',0.25,mg,"GSMS, INC.",Active
alprazolam,'60429050218',0.25,mg,"GSMS, INC.",Active
alprazolam,'60429050230',0.25,mg,"GSMS, INC.",Active
alprazolam,'60429050260',0.25,mg,"GSMS, INC.",Active
alprazolam,'60429050290',0.25,mg,"GSMS, INC.",Active
alprazolam,'61392003430',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003431',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003432',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003439',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003445',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003451',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003454',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003456',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003460',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003490',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61392003491',0.25,mg,HEARTLAND HLTH,Active
alprazolam,'61919044730',0.25,mg,DIRECT RX,Active
alprazolam,'62584060901',0.25,mg,AHP,Active
alprazolam,'62584060933',0.25,mg,AHP,Active
alprazolam,'63629295501',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295502',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295503',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295504',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295505',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295506',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63629295507',0.25,mg,BRYANT RANCH PR,Active
alprazolam,'63739001001',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63739001002',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63739001003',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63739001010',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63739001015',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63739064410',0.25,mg,MCKESSON PACKAG,Active
alprazolam,'63874025101',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025110',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025112',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025114',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025115',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025120',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025130',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025160',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025172',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025174',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025177',0.25,mg,ALTURA PHARMA,Active
alprazolam,'63874025190',0.25,mg,ALTURA PHARMA,Active
alprazolam,'64376063001',0.25,mg,BOCA PHARMACAL/,Active
alprazolam,'64376063005',0.25,mg,BOCA PHARMACAL/,Active
alprazolam,'64376063010',0.25,mg,BOCA PHARMACAL/,Active
alprazolam,'65243023803',0.25,mg,"VA CMOP, DALLAS",Active
alprazolam,'65243023806',0.25,mg,"VA CMOP, DALLAS",Active
alprazolam,'65243023809',0.25,mg,"VA CMOP, DALLAS",Active
alprazolam,'65243023812',0.25,mg,"VA CMOP, DALLAS",Active
alprazolam,'66116023230',0.25,mg,MEDVANTX,Active
alprazolam,'66267021930',0.25,mg,NUCARE PHARMACE,Active
alprazolam,'66267021960',0.25,mg,NUCARE PHARMACE,Active
alprazolam,'66267021990',0.25,mg,NUCARE PHARMACE,Active
alprazolam,'66336087620',0.25,mg,DISPENSING SOLN,Active
alprazolam,'66336087630',0.25,mg,DISPENSING SOLN,Active
alprazolam,'66336087660',0.25,mg,DISPENSING SOLN,Active
alprazolam,'67253090009',0.25,mg,DAVA PHARMACEUT,Active
alprazolam,'67253090010',0.25,mg,DAVA PHARMACEUT,Active
alprazolam,'67253090011',0.25,mg,DAVA PHARMACEUT,Active
alprazolam,'67253090050',0.25,mg,DAVA PHARMACEUT,Active
alprazolam,'67544000515',0.25,mg,APHENA PHARMA S,Active
alprazolam,'67544000530',0.25,mg,APHENA PHARMA S,Active
alprazolam,'67544000545',0.25,mg,APHENA PHARMA S,Active
alprazolam,'67544000553',0.25,mg,APHENA PHARMA S,Active
