ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00074162749',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,vha plus/abbott,inactive,NA,NA,NA
'00074230101',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,hospira,inactive,NA,NA,NA
'00074230131',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,abbott hosp,inactive,NA,NA,NA
'00074230201',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira,inactive,NA,NA,NA
'00074230231',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,abbott hosp,inactive,NA,NA,NA
'00087565041',stadol ns,butorphanol,butorphanol,NA,10,mg/ml,bms primarycare,inactive,NA,NA,NA
'00143986410',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00143986710',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,"west-ward, inc.",active,NA,NA,NA
'00378963943',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,mylan,active,NA,NA,NA
'00403195518',stadol,butorphanol tartrate,butorphanol,NA,1 mg/1 ml,NA,NA,NA,NA,NA,NA
'00403195718',stadol,butorphanol tartrate,butorphanol,NA,2 mg/1 ml,NA,NA,NA,NA,NA,NA
'00403479118',stadol ns,butorphanol tartrate,butorphanol,NA,10 mg/ml,NA,NA,NA,NA,NA,NA
'00403504518',stadol,butorphanol tartrate,butorphanol,NA,2 mg/1 ml,NA,NA,NA,NA,NA,NA
'00409162301',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,hospira,active,NA,NA,NA
'00409162349',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,hospira/novaplu,active,NA,NA,NA
'00409162601',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira,active,NA,NA,NA
'00409162602',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira,active,NA,NA,NA
'00409162609',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira/novaplu,active,NA,NA,NA
'00409162610',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira/novaplu,active,NA,NA,NA
'00409162649',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira/novaplu,active,NA,NA,NA
'00409162651',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira/novaplu,active,NA,NA,NA
'10019046101',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,baxter anesthes,active,NA,NA,NA
'10019046201',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,baxter anesthes,active,NA,NA,NA
'23490518602',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,2 mg/ml,NA,NA,NA,NA,NA,NA
'38779176500',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176504',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176505',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176506',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,medisca inc.,active,NA,NA,NA
'38779176509',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,medisca inc.,active,NA,NA,NA
'49452131701',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,spectrum,active,NA,NA,NA
'49452131702',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,spectrum,active,NA,NA,NA
'51927298600',butorphanol tartrate (bulk),butorphanol,butorphanol,NA,100,%,professional co,active,NA,NA,NA
'52584062601',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,2,mg/ml,"general injectables & vaccines, inc",NA,NA,NA,NA
'54569142000',stadol,butorphanol,butorphanol,NA,2,mg/ml,a-s medication,inactive,NA,NA,NA
'54569310900',stadol,butorphanol,butorphanol,NA,2,mg/ml,a-s medication,inactive,NA,NA,NA
'54569310901',stadol,butorphanol,butorphanol,NA,2,mg/ml,a-s medication,inactive,NA,NA,NA
'54569368100',stadol ns,butorphanol,butorphanol,NA,10,mg/ml,a-s medication,inactive,NA,NA,NA
'54569379900',stadol,butorphanol,butorphanol,NA,2,mg/ml,a-s medication,inactive,NA,NA,NA
'54569379901',stadol,butorphanol,butorphanol,NA,2,mg/ml,a-s medication,inactive,NA,NA,NA
'54569598800',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,a-s medication,active,NA,NA,NA
'54868018600',stadol,butorphanol,butorphanol,NA,2,mg/ml,physicians tc.,inactive,NA,NA,NA
'54868320900',stadol ns,butorphanol,butorphanol,NA,10,mg/ml,physicians tc.,inactive,NA,NA,NA
'54868458300',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,physicians tc.,active,NA,NA,NA
'55045253300',stadol,butorphanol,butorphanol,NA,2,mg/ml,drx,inactive,NA,NA,NA
'55045296801',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,2 mg/1 ml,NA,NA,NA,NA,NA,NA
'55045296802',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,2 mg/1 ml,NA,NA,NA,NA,NA,NA
'55154036605',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,2,mg/ml,cardinal health,NA,NA,NA,NA
'55154036705',butorphanol tartrate,butorphanol tartrate,butorphanol,NA,1,mg/ml,cardinal health,NA,NA,NA,NA
'55175441601',stadol ns,butorphanol,butorphanol,NA,10,mg/ml,cheshire drugs,inactive,NA,NA,NA
'55390018301',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,bedford labs,active,NA,NA,NA
'55390018401',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bedford labs,active,NA,NA,NA
'55390018402',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bedford labs,active,NA,NA,NA
'55390018510',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bedford labs,active,NA,NA,NA
'55390034110',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,bedford/novaplu,active,NA,NA,NA
'55390034210',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bedford/novaplu,active,NA,NA,NA
'58016483301',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,southwood pharm,active,NA,NA,NA
'58016486801',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,southwood pharm,active,NA,NA,NA
'59723010201',stadol ns,butorphanol,butorphanol,NA,10,mg/ml,helian pharm.,inactive,NA,NA,NA
'59911594401',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,mylan,active,NA,NA,NA
'60505065800',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,apotex corp,active,NA,NA,NA
'60505065900',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,apotex corp,active,NA,NA,NA
'60505065901',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,apotex corp,active,NA,NA,NA
'60505066000',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,apotex corp,active,NA,NA,NA
'60505081301',butorphanol tartrate,butorphanol,butorphanol,NA,10,mg/ml,apotex corp,active,NA,NA,NA
'61703031706',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,baxter healthca,active,NA,NA,NA
'61703031745',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,hospira,active,NA,NA,NA
'61703031806',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,baxter healthca,active,NA,NA,NA
'61703031845',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,hospira,active,NA,NA,NA
'62794031131',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,bertek pharm,active,NA,NA,NA
'62794031197',butorphanol tartrate,butorphanol,butorphanol,NA,1,mg/ml,bertek pharm,active,NA,NA,NA
'62794031331',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bertek pharm,active,NA,NA,NA
'62794031397',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bertek pharm,active,NA,NA,NA
'62794031531',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bertek pharm,active,NA,NA,NA
'62794031597',butorphanol tartrate,butorphanol,butorphanol,NA,2,mg/ml,bertek pharm,active,NA,NA,NA
