drug_name,ndc,strength,strength_uom,manufacturer,status
Neurontin,'68115025390',100,mg,"DISPENSEXPRESS,",Active
Neurontin,'00071201223',250,mg/5 mL,PFIZER US PHARM,Active
Neurontin,'00071080524',300,mg,PFIZER US PHARM,Active
Neurontin,'00071080540',300,mg,PFIZER US PHARM,Active
Neurontin,'49999025700',300,mg,QUALITY CARE,Active
Neurontin,'52959043400',300,mg,PHARMA PAC,Active
Neurontin,'52959043420',300,mg,PHARMA PAC,Active
Neurontin,'52959043430',300,mg,PHARMA PAC,Active
Neurontin,'52959043435',300,mg,PHARMA PAC,Active
Neurontin,'52959043445',300,mg,PHARMA PAC,Active
Neurontin,'52959043460',300,mg,PHARMA PAC,Active
Neurontin,'52959043490',300,mg,PHARMA PAC,Active
Neurontin,'54569457700',300,mg,A-S MEDICATION,Active
Neurontin,'54569457701',300,mg,A-S MEDICATION,Active
Neurontin,'54569457702',300,mg,A-S MEDICATION,Active
Neurontin,'54868376801',300,mg,PHYSICIANS TC.,Active
Neurontin,'54868376802',300,mg,PHYSICIANS TC.,Active
Neurontin,'54868376803',300,mg,PHYSICIANS TC.,Active
Neurontin,'54868376804',300,mg,PHYSICIANS TC.,Active
Neurontin,'54868376805',300,mg,PHYSICIANS TC.,Active
Neurontin,'55045261600',300,mg,DRX,Active
Neurontin,'55045261605',300,mg,DRX,Active
Neurontin,'55045261606',300,mg,DRX,Active
Neurontin,'55045261608',300,mg,DRX,Active
Neurontin,'55045261609',300,mg,DRX,Active
Neurontin,'55289057010',300,mg,PD-RX PHARM,Active
Neurontin,'55289057030',300,mg,PD-RX PHARM,Active
Neurontin,'55289057060',300,mg,PD-RX PHARM,Active
Neurontin,'55887055120',300,mg,DHS INC.,Active
Neurontin,'55887055130',300,mg,DHS INC.,Active
Neurontin,'55887055160',300,mg,DHS INC.,Active
Neurontin,'55887055190',300,mg,DHS INC.,Active
Neurontin,'57866105302',300,mg,VIBRANTA INC.,Active
Neurontin,'57866105303',300,mg,VIBRANTA INC.,Active
Neurontin,'57866105304',300,mg,VIBRANTA INC.,Active
Neurontin,'58016048100',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048110',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048114',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048115',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048120',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048121',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048128',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048130',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048140',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048150',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048160',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048190',300,mg,SOUTHWOOD PHARM,Active
Neurontin,'60760080560',300,mg,ST MARYS MPP,Active
Neurontin,'63874062901',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062904',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062910',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062914',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062918',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062921',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062928',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062930',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062940',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062950',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062960',300,mg,ALTURA PHARMA,Active
Neurontin,'63874062990',300,mg,ALTURA PHARMA,Active
Neurontin,'66267015530',300,mg,NUCARE PHARMACE,Active
Neurontin,'66267015545',300,mg,NUCARE PHARMACE,Active
Neurontin,'66267015560',300,mg,NUCARE PHARMACE,Active
Neurontin,'66267015590',300,mg,NUCARE PHARMACE,Active
Neurontin,'66267015592',300,mg,NUCARE PHARMACE,Active
Neurontin,'67544009530',300,mg,APHENA PHARMA S,Active
Neurontin,'67544009553',300,mg,APHENA PHARMA S,Active
Neurontin,'67544009560',300,mg,APHENA PHARMA S,Active
Neurontin,'67544009580',300,mg,APHENA PHARMA S,Active
Neurontin,'67544009592',300,mg,APHENA PHARMA S,Active
Neurontin,'68115025400',300,mg,"DISPENSEXPRESS,",Active
Neurontin,'68115025430',300,mg,"DISPENSEXPRESS,",Active
Neurontin,'68115025445',300,mg,"DISPENSEXPRESS,",Active
Neurontin,'68115025460',300,mg,"DISPENSEXPRESS,",Active
Neurontin,'68115025490',300,mg,"DISPENSEXPRESS,",Active
Neurontin,'00071080624',400,mg,PFIZER US PHARM,Active
Neurontin,'00071080640',400,mg,PFIZER US PHARM,Active
Neurontin,'54569457800',400,mg,A-S MEDICATION,Active
Neurontin,'54868393100',400,mg,PHYSICIANS TC.,Active
Neurontin,'54868393101',400,mg,PHYSICIANS TC.,Active
Neurontin,'54868393102',400,mg,PHYSICIANS TC.,Active
Neurontin,'55045254500',400,mg,DRX,Active
Neurontin,'55045254508',400,mg,DRX,Active
Neurontin,'58016043300',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043310',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043314',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043315',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043320',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043321',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043328',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043330',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043340',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043350',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043360',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016043390',400,mg,SOUTHWOOD PHARM,Active
Neurontin,'67544004460',400,mg,APHENA PHARMA S,Active
Neurontin,'67544004480',400,mg,APHENA PHARMA S,Active
Neurontin,'67544004492',400,mg,APHENA PHARMA S,Active
Neurontin,'68115072300',400,mg,"DISPENSEXPRESS,",Active
Neurontin,'00071041624',600,mg,PFIZER US PHARM,Active
Neurontin,'00071051324',600,mg,PFIZER US PHARM,Active
Neurontin,'16590062773',600,mg,STAT RX USA,Active
Neurontin,'52959064002',600,mg,PHARMA PAC,Active
Neurontin,'52959064030',600,mg,PHARMA PAC,Active
Neurontin,'52959064060',600,mg,PHARMA PAC,Active
Neurontin,'52959064090',600,mg,PHARMA PAC,Active
Neurontin,'54569524900',600,mg,A-S MEDICATION,Active
Neurontin,'54868449100',600,mg,PHYSICIANS TC.,Active
Neurontin,'54868449102',600,mg,PHYSICIANS TC.,Active
Neurontin,'54868449103',600,mg,PHYSICIANS TC.,Active
Neurontin,'54868449104',600,mg,PHYSICIANS TC.,Active
Neurontin,'55289085030',600,mg,PD-RX PHARM,Active
Neurontin,'55887053930',600,mg,DHS INC.,Active
Neurontin,'55887053960',600,mg,DHS INC.,Active
Neurontin,'55887053982',600,mg,DHS INC.,Active
Neurontin,'55887053990',600,mg,DHS INC.,Active
Neurontin,'58016048200',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048210',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048214',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048215',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048220',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048221',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048228',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048230',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048240',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048250',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048260',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048290',600,mg,SOUTHWOOD PHARM,Active
Neurontin,'63874107300',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107301',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107302',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107303',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107304',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107305',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107306',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107307',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107308',600,mg,ALTURA PHARMA,Active
Neurontin,'63874107309',600,mg,ALTURA PHARMA,Active
Neurontin,'68115038500',600,mg,"DISPENSEXPRESS,",Active
Neurontin,'68115038560',600,mg,"DISPENSEXPRESS,",Active
Neurontin,'00071040124',800,mg,PFIZER US PHARM,Active
Neurontin,'00071042624',800,mg,PFIZER US PHARM,Active
Neurontin,'35356006130',800,mg,QUALITY CARE,Active
Neurontin,'54868460000',800,mg,PHYSICIANS TC.,Active
Neurontin,'54868460001',800,mg,PHYSICIANS TC.,Active
Neurontin,'58016048300',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048310',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048320',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048330',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048340',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048350',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048360',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'58016048390',800,mg,SOUTHWOOD PHARM,Active
Neurontin,'68115029200',800,mg,"DISPENSEXPRESS,",Active
SmartRx Gaba-V Kit,'69677006902',300 mg-0.037 %-,20 %-5 %,MAS MANAGEMENT,Active
SmartRx GabaKit,'69677006302',300-4-1,mg-%-%,MAS MANAGEMENT,Active
Therapentin-60,'68405806826',300,mg,PHYSICIAN THERA,Inactive
Therapentin-90,'68405806836',300,mg,PHYSICIAN THERA,Inactive
gabapentin,'00093103801',100,mg,TEVA USA,Active
gabapentin,'00093103805',100,mg,TEVA USA,Active
gabapentin,'00143999201',100,mg,"WEST-WARD, INC.",Active
gabapentin,'00172438100',100,mg,IVAX PHARMACEUT,Active
gabapentin,'00172438110',100,mg,IVAX PHARMACEUT,Active
gabapentin,'00172438160',100,mg,IVAX PHARMACEUT,Active
gabapentin,'00172438170',100,mg,IVAX PHARMACEUT,Active
gabapentin,'00172438184',100,mg,IVAX PHARMACEUT,Active
gabapentin,'00185009101',100,mg,EON LABS,Active
gabapentin,'00185009105',100,mg,EON LABS,Active
gabapentin,'00185009110',100,mg,EON LABS,Active
gabapentin,'00228266511',100,mg,ACTAVIS PHARMA,Active
gabapentin,'00228266550',100,mg,ACTAVIS PHARMA,Active
gabapentin,'00378542601',100,mg,MYLAN,Active
gabapentin,'00378542605',100,mg,MYLAN,Active
gabapentin,'00440755892',100,mg,LIBERTY PHARM,Active
gabapentin,'00677193501',100,mg,URL PHARMA,Active
gabapentin,'00677193505',100,mg,URL PHARMA,Active
gabapentin,'00677193510',100,mg,URL PHARMA,Active
gabapentin,'00904563140',100,mg,MAJOR PHARMACEU,Active
gabapentin,'00904563161',100,mg,MAJOR PHARMACEU,Active
gabapentin,'00904563189',100,mg,MAJOR PHARMACEU,Active
gabapentin,'00904563193',100,mg,MAJOR PHARMACEU,Active
gabapentin,'00904607861',100,mg,MAJOR PHARMACEU,Active
gabapentin,'10544031228',100,mg,BLENHEIM PHARMA,Active
gabapentin,'10544031260',100,mg,BLENHEIM PHARMA,Active
gabapentin,'14550051102',100,mg,ACTAVIS PHARMA,Active
gabapentin,'14550051104',100,mg,ACTAVIS PHARMA,Active
gabapentin,'16590010110',100,mg,STAT RX USA,Active
gabapentin,'16590010130',100,mg,STAT RX USA,Active
gabapentin,'16590010145',100,mg,STAT RX USA,Active
gabapentin,'16590010160',100,mg,STAT RX USA,Active
gabapentin,'16590010186',100,mg,STAT RX USA,Active
gabapentin,'16590010190',100,mg,STAT RX USA,Active
gabapentin,'16714050301',100,mg,NORTHSTAR RX LL,Active
gabapentin,'16714050302',100,mg,NORTHSTAR RX LL,Active
gabapentin,'16714066101',100,mg,NORTHSTAR RX LL,Active
gabapentin,'16714066102',100,mg,NORTHSTAR RX LL,Active
gabapentin,'18837005530',100,mg,INNOVIANT PHARM,Active
gabapentin,'18837005590',100,mg,INNOVIANT PHARM,Active
gabapentin,'21695005500',100,mg,PHYSICIAN PARTN,Active
gabapentin,'21695005530',100,mg,PHYSICIAN PARTN,Active
gabapentin,'21695005560',100,mg,PHYSICIAN PARTN,Active
gabapentin,'21695005590',100,mg,PHYSICIAN PARTN,Active
gabapentin,'23490651301',100,mg,PALMETTO STATE,Active
gabapentin,'23490651302',100,mg,PALMETTO STATE,Active
gabapentin,'23490651306',100,mg,PALMETTO STATE,Active
gabapentin,'23490651307',100,mg,PALMETTO STATE,Active
gabapentin,'23490651308',100,mg,PALMETTO STATE,Active
gabapentin,'23629013010',100,mg,CHOICE RX US LL,Active
gabapentin,'31722022101',100,mg,CAMBER PHARMACE,Active
gabapentin,'31722022105',100,mg,CAMBER PHARMACE,Active
gabapentin,'33358015201',100,mg,RXCHANGE CO.,Active
gabapentin,'33358015220',100,mg,RXCHANGE CO.,Active
gabapentin,'33358015230',100,mg,RXCHANGE CO.,Active
gabapentin,'33358015260',100,mg,RXCHANGE CO.,Active
gabapentin,'33358015290',100,mg,RXCHANGE CO.,Active
gabapentin,'35356070930',100,mg,QUALITY CARE,Active
gabapentin,'35356070960',100,mg,QUALITY CARE,Active
gabapentin,'35356070990',100,mg,QUALITY CARE,Active
gabapentin,'42254010330',100,mg,PHYSICIAN PARTN,Active
gabapentin,'42254010360',100,mg,PHYSICIAN PARTN,Active
gabapentin,'42254010390',100,mg,PHYSICIAN PARTN,Active
gabapentin,'42291030010',100,mg,AVKARE,Active
gabapentin,'42291030018',100,mg,AVKARE,Active
gabapentin,'42291030027',100,mg,AVKARE,Active
gabapentin,'42291030090',100,mg,AVKARE,Active
gabapentin,'42549051228',100,mg,4UORTHO LLC,Active
gabapentin,'42549051260',100,mg,4UORTHO LLC,Active
gabapentin,'42549051290',100,mg,4UORTHO LLC,Active
gabapentin,'42582011410',100,mg,BI-COASTAL PHAR,Active
gabapentin,'42582011418',100,mg,BI-COASTAL PHAR,Active
gabapentin,'43063049030',100,mg,PD-RX PHARM,Active
gabapentin,'43063049045',100,mg,PD-RX PHARM,Active
gabapentin,'43063049090',100,mg,PD-RX PHARM,Active
gabapentin,'43063066430',100,mg,PD-RX PHARM,Active
gabapentin,'43063066490',100,mg,PD-RX PHARM,Active
gabapentin,'43063068730',100,mg,PD-RX PHARM,Active
gabapentin,'43063068745',100,mg,PD-RX PHARM,Active
gabapentin,'43063068790',100,mg,PD-RX PHARM,Active
gabapentin,'43353061853',100,mg,APHENA PHARMA S,Active
gabapentin,'43353061860',100,mg,APHENA PHARMA S,Active
gabapentin,'43353061880',100,mg,APHENA PHARMA S,Active
gabapentin,'43353073192',100,mg,APHENA PHARMA S,Active
gabapentin,'43353073198',100,mg,APHENA PHARMA S,Active
gabapentin,'43353086260',100,mg,APHENA PHARMA S,Active
gabapentin,'43353086280',100,mg,APHENA PHARMA S,Active
gabapentin,'43353086292',100,mg,APHENA PHARMA S,Active
gabapentin,'43353086298',100,mg,APHENA PHARMA S,Active
gabapentin,'43547026510',100,mg,SOLCO HEALTHCAR,Active
gabapentin,'43547026550',100,mg,SOLCO HEALTHCAR,Active
gabapentin,'43547038310',100,mg,SOLCO HEALTHCAR,Active
gabapentin,'43547038350',100,mg,SOLCO HEALTHCAR,Active
gabapentin,'45963055511',100,mg,ACTAVIS PHARMA,Active
gabapentin,'45963055550',100,mg,ACTAVIS PHARMA,Active
gabapentin,'49483060501',100,mg,TIME-CAP LABS,Active
gabapentin,'49483060550',100,mg,TIME-CAP LABS,Active
gabapentin,'49999056800',100,mg,QUALITY CARE,Active
gabapentin,'49999056801',100,mg,QUALITY CARE,Active
gabapentin,'49999056830',100,mg,QUALITY CARE,Active
gabapentin,'49999056860',100,mg,QUALITY CARE,Active
gabapentin,'49999056890',100,mg,QUALITY CARE,Active
gabapentin,'50436126301',100,mg,UNIT DOSE SERVI,Active
gabapentin,'50436126302',100,mg,UNIT DOSE SERVI,Active
gabapentin,'50436126303',100,mg,UNIT DOSE SERVI,Active
gabapentin,'51079078501',100,mg,UDL,Active
gabapentin,'51079078517',100,mg,UDL,Active
gabapentin,'51079078519',100,mg,UDL,Active
gabapentin,'51079078520',100,mg,UDL,Active
gabapentin,'51138012128',100,mg,MED-HEALTH PHAR,Active
gabapentin,'51138012130',100,mg,MED-HEALTH PHAR,Active
gabapentin,'51138014028',100,mg,MED-HEALTH PHAR,Active
gabapentin,'51138014030',100,mg,MED-HEALTH PHAR,Active
gabapentin,'51991033701',100,mg,BRECKENRIDGE,Active
gabapentin,'51991033705',100,mg,BRECKENRIDGE,Active
gabapentin,'52343003001',100,mg,LUCID PHARMA LL,Active
gabapentin,'52343003018',100,mg,LUCID PHARMA LL,Active
gabapentin,'52343003027',100,mg,LUCID PHARMA LL,Active
gabapentin,'52343003090',100,mg,LUCID PHARMA LL,Active
gabapentin,'52343003099',100,mg,LUCID PHARMA LL,Active
gabapentin,'52959075701',100,mg,PHARMA PAC,Active
gabapentin,'52959075702',100,mg,PHARMA PAC,Active
gabapentin,'52959075703',100,mg,PHARMA PAC,Active
gabapentin,'52959075720',100,mg,PHARMA PAC,Active
gabapentin,'52959075721',100,mg,PHARMA PAC,Active
gabapentin,'52959075727',100,mg,PHARMA PAC,Active
gabapentin,'52959075730',100,mg,PHARMA PAC,Active
gabapentin,'52959075760',100,mg,PHARMA PAC,Active
gabapentin,'52959075780',100,mg,PHARMA PAC,Active
gabapentin,'52959075790',100,mg,PHARMA PAC,Active
gabapentin,'53489028401',100,mg,MUTUAL PHARM CO,Active
gabapentin,'53489028405',100,mg,MUTUAL PHARM CO,Active
gabapentin,'53489028410',100,mg,MUTUAL PHARM CO,Active
gabapentin,'53746010101',100,mg,AMNEAL PHARMACE,Active
gabapentin,'53746010105',100,mg,AMNEAL PHARMACE,Active
gabapentin,'53746010110',100,mg,AMNEAL PHARMACE,Active
gabapentin,'54569573400',100,mg,A-S MEDICATION,Active
gabapentin,'54569573401',100,mg,A-S MEDICATION,Active
gabapentin,'54569573402',100,mg,A-S MEDICATION,Active
gabapentin,'54868522600',100,mg,PHYSICIANS TC.,Active
gabapentin,'54868522601',100,mg,PHYSICIANS TC.,Active
gabapentin,'54868522602',100,mg,PHYSICIANS TC.,Active
gabapentin,'54868522603',100,mg,PHYSICIANS TC.,Active
gabapentin,'54868522604',100,mg,PHYSICIANS TC.,Active
gabapentin,'54868522605',100,mg,PHYSICIANS TC.,Active
gabapentin,'55045326401',100,mg,DRX,Active
gabapentin,'55045326408',100,mg,DRX,Active
gabapentin,'55045326409',100,mg,DRX,Active
gabapentin,'55154358004',100,mg,CARDINAL HEALTH,Active
gabapentin,'55154358007',100,mg,CARDINAL HEALTH,Active
gabapentin,'55289093930',100,mg,PD-RX PHARM,Active
gabapentin,'55289093945',100,mg,PD-RX PHARM,Active
gabapentin,'55289093986',100,mg,PD-RX PHARM,Active
gabapentin,'55289093990',100,mg,PD-RX PHARM,Active
gabapentin,'55289093994',100,mg,PD-RX PHARM,Active
gabapentin,'55700027601',100,mg,QUALITY CARE,Active
gabapentin,'55700027630',100,mg,QUALITY CARE,Active
gabapentin,'55700027660',100,mg,QUALITY CARE,Active
gabapentin,'55700027690',100,mg,QUALITY CARE,Active
gabapentin,'55700036001',100,mg,QUALITY CARE,Active
gabapentin,'55700036030',100,mg,QUALITY CARE,Active
gabapentin,'55700036060',100,mg,QUALITY CARE,Active
gabapentin,'55700036090',100,mg,QUALITY CARE,Active
gabapentin,'55887032930',100,mg,DHS INC.,Active
gabapentin,'55887032990',100,mg,DHS INC.,Active
gabapentin,'57866126301',100,mg,VIBRANTA INC.,Active
gabapentin,'57866126302',100,mg,VIBRANTA INC.,Active
gabapentin,'58016013400',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013402',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013403',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013410',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013414',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013415',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013420',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013421',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013428',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013430',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013440',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013450',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013460',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013490',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58016013499',100,mg,SOUTHWOOD PHARM,Active
gabapentin,'58657062001',100,mg,METHOD PHARMACE,Active
gabapentin,'58657062050',100,mg,METHOD PHARMACE,Active
gabapentin,'59762502601',100,mg,GREENSTONE LLC.,Active
gabapentin,'60429073801',100,mg,"GSMS, INC.",Active
gabapentin,'60429073805',100,mg,"GSMS, INC.",Active
gabapentin,'60429073850',100,mg,"GSMS, INC.",Active
gabapentin,'60429073890',100,mg,"GSMS, INC.",Active
gabapentin,'60505011200',100,mg,APOTEX CORP,Active
gabapentin,'60505011201',100,mg,APOTEX CORP,Active
gabapentin,'60505011207',100,mg,APOTEX CORP,Active
gabapentin,'60505011208',100,mg,APOTEX CORP,Active
gabapentin,'60760062790',100,mg,ST MARYS MPP,Active
gabapentin,'61919010130',100,mg,DIRECT RX,Active
gabapentin,'61919010160',100,mg,DIRECT RX,Active
gabapentin,'61919010172',100,mg,DIRECT RX,Active
gabapentin,'61919010190',100,mg,DIRECT RX,Active
gabapentin,'61919025230',100,mg,DIRECT RX,Active
gabapentin,'61919025260',100,mg,DIRECT RX,Active
gabapentin,'61919025272',100,mg,DIRECT RX,Active
gabapentin,'61919025290',100,mg,DIRECT RX,Active
gabapentin,'62756013702',100,mg,SUN PHARMACEUTI,Active
gabapentin,'62756013705',100,mg,SUN PHARMACEUTI,Active
gabapentin,'63187024830',100,mg,PROFICIENT RX L,Active
gabapentin,'63187024860',100,mg,PROFICIENT RX L,Active
gabapentin,'63187024890',100,mg,PROFICIENT RX L,Active
gabapentin,'63187039290',100,mg,PROFICIENT RX L,Active
gabapentin,'63304062701',100,mg,RANBAXY PHARMAC,Active
gabapentin,'63304062705',100,mg,RANBAXY PHARMAC,Active
gabapentin,'63629157201',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157202',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157203',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157204',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157205',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157206',100,mg,BRYANT RANCH PR,Active
gabapentin,'63629157207',100,mg,BRYANT RANCH PR,Active
