ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00228315309',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,"actavis pharma, inc.",NA,NA,NA,NA
'00228315373',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,"actavis pharma, inc.",NA,NA,NA,NA
'00228315403',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,actavis pharma,active,NA,NA,NA
'00228315473',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,actavis pharma,active,NA,NA,NA
'00228315503',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,actavis pharma,active,NA,NA,NA
'00228315573',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,actavis pharma,active,NA,NA,NA
'00228315603',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,actavis pharma,active,NA,NA,NA
'00228315609',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,"actavis pharma, inc.",NA,NA,NA,NA
'00228315673',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,"actavis pharma, inc.",NA,NA,NA,NA
'00378092393',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,mylan,active,NA,NA,NA
'00378092493',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,mylan,active,NA,NA,NA
'00406192303',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,mallinckrodt ph,active,NA,NA,NA
'00406192403',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,mallinckrodt ph,active,NA,NA,NA
'00409201232',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,hospira,active,NA,NA,NA
'00517072505',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,0.324,mg/ml,"american regent, inc.",NA,NA,NA,NA
'12496010001',sublocade,buprenorphine,buprenorphine,NA,100 mg/1,NA,indivior inc.,NA,NA,NA,NA
'12496030001',sublocade,buprenorphine,buprenorphine,NA,300 mg/1,NA,indivior inc.,NA,NA,NA,NA
'12496075701',buprenex,buprenorphine,buprenorphine,NA,0.3,mg/ml,indivior inc.,active,NA,NA,NA
'12496075705',buprenex,buprenorphine,buprenorphine,NA,0.3,mg/ml,indivior inc.,active,NA,NA,NA
'12496120201',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,indivior inc.,active,NA,NA,NA
'12496120203',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,indivior inc.,active,NA,NA,NA
'12496120401',suboxone,buprenorphine; combinations,buprenorphine,NA,1-apr,mg,indivior inc.,active,NA,NA,NA
'12496120403',suboxone,buprenorphine; combinations,buprenorphine,NA,1-apr,mg,indivior inc.,active,NA,NA,NA
'12496120801',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,indivior inc.,active,NA,NA,NA
'12496120803',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,indivior inc.,active,NA,NA,NA
'12496121201',suboxone,buprenorphine; combinations,buprenorphine,NA,3-dec,mg,indivior inc.,active,NA,NA,NA
'12496121203',suboxone,buprenorphine; combinations,buprenorphine,NA,3-dec,mg,indivior inc.,active,NA,NA,NA
'12496127802',subutex,buprenorphine,buprenorphine,NA,2,mg,indivior inc.,inactive,NA,NA,NA
'12496128302',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,indivior inc.,inactive,NA,NA,NA
'12496130602',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,indivior inc.,inactive,NA,NA,NA
'12496131002',subutex,buprenorphine,buprenorphine,NA,8,mg,indivior inc.,inactive,NA,NA,NA
'16590066630',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,stat rx usa,inactive,NA,NA,NA
'21695051510',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,physician partn,active,NA,NA,NA
'35356000407',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,quality care,inactive,NA,NA,NA
'35356000430',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,quality care,inactive,NA,NA,NA
'35356055530',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,quality care,active,NA,NA,NA
'35356055630',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,quality care,active,NA,NA,NA
'35356060504',butrans,buprenorphine,buprenorphine,NA,10,mcg/hour,quality care,active,NA,NA,NA
'35356060604',butrans,buprenorphine,buprenorphine,NA,20,mcg/hour,quality care,active,NA,NA,NA
'35356060704',butrans,buprenorphine,buprenorphine,NA,5,mcg/hour,quality care,active,NA,NA,NA
'38779088800',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779088801',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779088803',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779088805',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779088806',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'38779088809',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,medisca inc.,active,NA,NA,NA
'40042001001',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,"pharmaforce, in",active,NA,NA,NA
'42023017901',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,par pharm.,active,NA,NA,NA
'42023017905',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,par pharm.,active,NA,NA,NA
'42023017910',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,0.324,mg/ml,par pharmaceutical inc.,NA,NA,NA,NA
'42291017430',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,avkare,active,NA,NA,NA
'42291017530',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,avkare,active,NA,NA,NA
'42858035340',buprenorphine,buprenorphine,buprenorphine,NA,7.5 ug/h,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858049340',buprenorphine,buprenorphine,buprenorphine,NA,10 ug/h,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858050103',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858050203',buprenorphine,buprenorphine,buprenorphine,NA,8 mg/1,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858058640',buprenorphine,buprenorphine,buprenorphine,NA,15 ug/h,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858075040',buprenorphine,buprenorphine,buprenorphine,NA,5 ug/h,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'42858083940',buprenorphine,buprenorphine,buprenorphine,NA,20 ug/h,NA,rhodes pharmaceuticals l.p.,NA,NA,NA,NA
'43063018407',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,pd-rx pharm,inactive,NA,NA,NA
'43063018430',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,pd-rx pharm,inactive,NA,NA,NA
'43063066706',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,pd-rx pharm,active,NA,NA,NA
'49349055402',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,remedyrepack inc.,NA,NA,NA,NA
'49452129201',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452129202',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452129203',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452130401',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'49452130402',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'49452130403',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'49452825301',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452825302',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452825303',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,spectrum,active,NA,NA,NA
'49452825304',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'49999039507',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,quality care,inactive,NA,NA,NA
'49999039515',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,quality care,inactive,NA,NA,NA
'49999039530',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,quality care,inactive,NA,NA,NA
'49999063830',subutex,buprenorphine,buprenorphine,NA,2,mg,quality care,inactive,NA,NA,NA
'49999063930',subutex,buprenorphine,buprenorphine,NA,8,mg,quality care,inactive,NA,NA,NA
'50090157100',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,a-s medication solutions,NA,NA,NA,NA
'50268014411',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,avpak,active,NA,NA,NA
'50268014415',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,avpak,active,NA,NA,NA
'50268014511',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,avpak,active,NA,NA,NA
'50268014515',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,avpak,active,NA,NA,NA
'50383028793',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,hi-tech/akorn c,active,NA,NA,NA
'50383029493',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,hi-tech/akorn c,active,NA,NA,NA
'50383092493',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,hi-tech/akorn c,active,NA,NA,NA
'50383093093',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,hi-tech/akorn c,active,NA,NA,NA
'51552076501',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076502',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076505',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076506',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076509',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076510',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51552076550',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,fagron inc,active,NA,NA,NA
'51927101200',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,professional co,active,NA,NA,NA
'52125067802',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,remedyrepack inc.,NA,NA,NA,NA
'52440010014',probuphine,buprenorphine hydrochloride,buprenorphine,NA,80 mg/1,NA,"titan pharmaceuticals, inc.",NA,NA,NA,NA
'52959030430',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,pharma pac,inactive,NA,NA,NA
'52959074930',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,pharma pac,inactive,NA,NA,NA
'53217024630',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,aidarex pharmaceuticals llc,NA,NA,NA,NA
'54123011430',zubsolv,buprenorphine; combinations,buprenorphine,NA,11.4-2.9,mg,"orexo us, inc.",active,NA,NA,NA
'54123090730',zubsolv,buprenorphine; combinations,buprenorphine,NA,0.7-0.18,mg,"orexo us, inc.",active,NA,NA,NA
'54123091430',zubsolv,buprenorphine; combinations,buprenorphine,NA,1.4-0.36,mg,"orexo us, inc.",active,NA,NA,NA
'54123092930',zubsolv,buprenorphine; combinations,buprenorphine,NA,2.9-0.71,mg,"orexo us, inc.",active,NA,NA,NA
'54123095730',zubsolv,buprenorphine; combinations,buprenorphine,NA,5.7-1.4,mg,"orexo us, inc.",active,NA,NA,NA
'54123098630',zubsolv,buprenorphine; combinations,buprenorphine,NA,8.6-2.1,mg,"orexo us, inc.",active,NA,NA,NA
'54569141600',buprenex,buprenorphine,buprenorphine,NA,0.3,mg/ml,a-s medication,active,NA,NA,NA
'54569141601',buprenex,buprenorphine,buprenorphine,NA,0.3,mg/ml,a-s medication,active,NA,NA,NA
'54569549600',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,a-s medication,inactive,NA,NA,NA
'54569573900',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,a-s medication,inactive,NA,NA,NA
'54569573901',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,a-s medication,inactive,NA,NA,NA
'54569573902',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,a-s medication,inactive,NA,NA,NA
'54569632500',butrans,buprenorphine,buprenorphine,NA,10,mcg/hour,a-s medication,active,NA,NA,NA
'54569632600',butrans,buprenorphine,buprenorphine,NA,20,mcg/hour,a-s medication,active,NA,NA,NA
'54569639900',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,a-s medication,active,NA,NA,NA
'54569640800',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,a-s medication,active,NA,NA,NA
'54569657800',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,a-s medication solutions llc,NA,NA,NA,NA
'54868570700',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,physicians tc.,inactive,NA,NA,NA
'54868570701',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,physicians tc.,inactive,NA,NA,NA
'54868570702',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,physicians tc.,inactive,NA,NA,NA
'54868570703',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,physicians tc.,inactive,NA,NA,NA
'54868570704',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,physicians tc.,inactive,NA,NA,NA
'54868575000',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,physicians tc.,inactive,NA,NA,NA
'55045378403',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,drx,inactive,NA,NA,NA
'55154496200',buprenorphine hcl,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,cardinal health,NA,NA,NA,NA
'55154496204',buprenorphine hcl,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,cardinal health,NA,NA,NA,NA
'55390010010',buprenorphine hcl,buprenorphine,buprenorphine,NA,0.3,mg/ml,bedford labs,active,NA,NA,NA
'55700014730',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,quality care,active,NA,NA,NA
'55700018430',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,quality care,active,NA,NA,NA
'55700030230',buprenorphine hcl,buprenorphine,buprenorphine,NA,2,mg,quality care,active,NA,NA,NA
'55700030330',buprenorphine hcl,buprenorphine,buprenorphine,NA,8,mg,quality care,active,NA,NA,NA
'55700056804',buprenorphine,buprenorphine,buprenorphine,NA,5 ug/h,NA,lake erie medical dba quality care products llc,NA,NA,NA,NA
'55700057904',buprenorphine,buprenorphine,buprenorphine,NA,5 ug/h,NA,lake erie medical dba quality care products llc,NA,NA,NA,NA
'58118017608',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,2 mg/1,NA,"clinical solutions wholesale, llc",NA,NA,NA,NA
'58118017708',buprenorphine hcl,buprenorphine hcl,buprenorphine,NA,8 mg/1,NA,"clinical solutions wholesale, llc",NA,NA,NA,NA
'58118315608',buprenorphine,buprenorphine,buprenorphine,NA,2 mg/1,NA,"clinical solutions wholesale, llc",NA,NA,NA,NA
'58284010014',probuphine,buprenorphine,buprenorphine,NA,74.2,mg,braeburn pharma,active,NA,NA,NA
'59011075004',butrans,buprenorphine,buprenorphine,NA,5,mcg/hour,purdue pharma l,active,NA,NA,NA
'59011075104',butrans,buprenorphine,buprenorphine,NA,10,mcg/hour,purdue pharma l,active,NA,NA,NA
'59011075204',butrans,buprenorphine,buprenorphine,NA,20,mcg/hour,purdue pharma l,active,NA,NA,NA
'59011075704',butrans,buprenorphine,buprenorphine,NA,7.5,mcg/hour,purdue pharma l,active,NA,NA,NA
'59011075804',butrans,buprenorphine,buprenorphine,NA,15,mcg/hour,purdue pharma l,active,NA,NA,NA
'59385001201',bunavail,buprenorphine; combinations,buprenorphine,NA,2.1-0.3,mg,biodelivery sci,active,NA,NA,NA
'59385001230',bunavail,buprenorphine; combinations,buprenorphine,NA,2.1-0.3,mg,biodelivery sci,active,NA,NA,NA
'59385001401',bunavail,buprenorphine; combinations,buprenorphine,NA,4.2-0.7,mg,biodelivery sci,active,NA,NA,NA
'59385001430',bunavail,buprenorphine; combinations,buprenorphine,NA,4.2-0.7,mg,biodelivery sci,active,NA,NA,NA
'59385001601',bunavail,buprenorphine; combinations,buprenorphine,NA,6.3-1,mg,biodelivery sci,active,NA,NA,NA
'59385001630',bunavail,buprenorphine; combinations,buprenorphine,NA,6.3-1,mg,biodelivery sci,active,NA,NA,NA
'59385002160',belbuca,buprenorphine hydrochloride,buprenorphine,NA,75 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002260',belbuca,buprenorphine hydrochloride,buprenorphine,NA,150 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002360',belbuca,buprenorphine hydrochloride,buprenorphine,NA,300 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002460',belbuca,buprenorphine hydrochloride,buprenorphine,NA,450 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002560',belbuca,buprenorphine hydrochloride,buprenorphine,NA,600 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002660',belbuca,buprenorphine hydrochloride,buprenorphine,NA,750 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'59385002760',belbuca,buprenorphine hydrochloride,buprenorphine,NA,900 ug/1,NA,biodelivery sciences international inc,NA,NA,NA,NA
'60429058630',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,"gsms, inc.",active,NA,NA,NA
'60429058730',buprenorphine-naloxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,"gsms, inc.",active,NA,NA,NA
'61786067802',buprenorphine hydrochloride sublingual,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,remedyrepack inc.,NA,NA,NA,NA
'61786091102',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,remedyrepack inc.,NA,NA,NA,NA
'61786091202',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,remedyrepack inc.,NA,NA,NA,NA
'62756045964',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,sun pharmaceutical industries limited,NA,NA,NA,NA
'62756045983',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,2,mg/1,sun pharmaceutical industries limited,NA,NA,NA,NA
'62756046064',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,sun pharmaceutical industries limited,NA,NA,NA,NA
'62756046083',buprenorphine,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,sun pharmaceutical industries limited,NA,NA,NA,NA
'62991158301',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158302',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158303',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158304',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158306',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158307',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'62991158308',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,"letco medical,",active,NA,NA,NA
'63275992201',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992202',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992203',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992204',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992205',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992207',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,b&b pharm,active,NA,NA,NA
'63275992208',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'63275992209',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,NA,NA,NA,NA,NA,NA,NA
'63370090506',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,hawkins chemica,active,NA,NA,NA
'63370090509',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,hawkins chemica,active,NA,NA,NA
'63370090510',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,hawkins chemica,active,NA,NA,NA
'63370090515',buprenorphine hcl (bulk),buprenorphine,buprenorphine,NA,NA,NA,hawkins chemica,active,NA,NA,NA
'63481016101',belbuca,buprenorphine,buprenorphine,NA,75,mcg,endo pharma/bio,active,NA,NA,NA
'63481016160',belbuca,buprenorphine,buprenorphine,NA,75,mcg,endo pharma/bio,active,NA,NA,NA
'63481020701',belbuca,buprenorphine,buprenorphine,NA,150,mcg,endo pharma/bio,active,NA,NA,NA
'63481020760',belbuca,buprenorphine,buprenorphine,NA,150,mcg,endo pharma/bio,active,NA,NA,NA
'63481034801',belbuca,buprenorphine,buprenorphine,NA,300,mcg,endo pharma/bio,active,NA,NA,NA
'63481034860',belbuca,buprenorphine,buprenorphine,NA,300,mcg,endo pharma/bio,active,NA,NA,NA
'63481051901',belbuca,buprenorphine,buprenorphine,NA,450,mcg,endo pharma/bio,active,NA,NA,NA
'63481051960',belbuca,buprenorphine,buprenorphine,NA,450,mcg,endo pharma/bio,active,NA,NA,NA
'63481068501',belbuca,buprenorphine,buprenorphine,NA,600,mcg,endo pharma/bio,active,NA,NA,NA
'63481068560',belbuca,buprenorphine,buprenorphine,NA,600,mcg,endo pharma/bio,active,NA,NA,NA
'63481082001',belbuca,buprenorphine,buprenorphine,NA,750,mcg,endo pharma/bio,active,NA,NA,NA
'63481082060',belbuca,buprenorphine,buprenorphine,NA,750,mcg,endo pharma/bio,active,NA,NA,NA
'63481095201',belbuca,buprenorphine,buprenorphine,NA,900,mcg,endo pharma/bio,active,NA,NA,NA
'63481095260',belbuca,buprenorphine,buprenorphine,NA,900,mcg,endo pharma/bio,active,NA,NA,NA
'63629402801',suboxone,buprenorphine; combinations,buprenorphine,NA,2-0.5,mg,bryant ranch pr,inactive,NA,NA,NA
'63629403401',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,bryant ranch pr,inactive,NA,NA,NA
'63629403402',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,bryant ranch pr,inactive,NA,NA,NA
'63629403403',suboxone,buprenorphine; combinations,buprenorphine,NA,2-aug,mg,bryant ranch pr,inactive,NA,NA,NA
'63629409201',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629409202',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8,mg/1,bryant ranch prepack,NA,NA,NA,NA
'63629712601',buprenorphine hydrochloride,buprenorphine hydrochloride,buprenorphine,NA,8 mg/1,NA,bryant ranch prepack,NA,NA,NA,NA
