ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00007049620',sk-apap-codeine,codeine; paracetamol,codeine,NA,300-30,mg,sk beecham phar,inactive,NA,NA,NA
'00007049630',sk-apap-codeine,codeine; paracetamol,codeine,NA,300-30,mg,sk beecham phar,inactive,NA,NA,NA
'00007049720',sk-apap-codeine,codeine; paracetamol,codeine,NA,300-60,mg,sk beecham phar,inactive,NA,NA,NA
'00007049725',sk-apap-codeine,codeine; paracetamol,codeine,NA,300-60,mg,sk beecham phar,inactive,NA,NA,NA
'00008032501',codeine sulfate,codeine sulfate,codeine,NA,15,mg,wyeth pharm,active,NA,NA,NA
'00008032601',codeine sulfate,codeine sulfate,codeine,NA,30,mg,wyeth pharm,active,NA,NA,NA
'00008032606',codeine sulfate,codeine sulfate,codeine,NA,30,mg,wyeth pharm,active,NA,NA,NA
'00008032701',codeine sulfate,codeine sulfate,codeine,NA,60,mg,wyeth pharm,active,NA,NA,NA
'00008060801',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,wyeth pharm,inactive,NA,NA,NA
'00008060901',codeine phosphate,codeine phosphate,codeine,NA,60,mg/ml,wyeth pharm,inactive,NA,NA,NA
'00008072801',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,esi lederle,inactive,NA,NA,NA
'00008072850',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,esi lederle,inactive,NA,NA,NA
'00008072901',codeine phosphate,codeine phosphate,codeine,NA,60,mg/ml,esi lederle,inactive,NA,NA,NA
'00008072950',codeine phosphate,codeine phosphate,codeine,NA,60,mg/ml,esi lederle,inactive,NA,NA,NA
'00008419101',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,356.4-30-16,mg,women first hc,active,NA,NA,NA
'00008419102',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,women first hc,inactive,NA,NA,NA
'00008419103',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,wyeth pharm,inactive,NA,NA,NA
'00015571160',bufferin w/codeine,aspirin (buffered); codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00019154832',codeine phosphate (bulk),codeine phosphate (bulk),codeine,NA,100,%,mallinckrodt sp,active,NA,NA,NA
'00019154835',codeine phosphate (bulk),codeine phosphate (bulk),codeine,NA,100,%,mallinckrodt sp,active,NA,NA,NA
'00022040410',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,mc kesson,active,NA,NA,NA
'00022040510',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,mc kesson,active,NA,NA,NA
'00022040516',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,mc kesson,active,NA,NA,NA
'00022040710',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,mc kesson,active,NA,NA,NA
'00023601001',fiorinal with codeine,butalbital; aspirin; caffeine; codeine phosphate,codeine,NA,50-325-40-50,mg/1,"allergan, inc.",NA,NA,NA,NA
'00024027202',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,sanofi winthrop,inactive,NA,NA,NA
'00024027203',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,sanofi winthrop,inactive,NA,NA,NA
'00024027402',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,sanofi winthrop,inactive,NA,NA,NA
'00024027404',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,sanofi winthrop,inactive,NA,NA,NA
'00024151105',panadol-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,sanofi winthrop,inactive,NA,NA,NA
'00024151108',panadol-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,sanofi winthrop,inactive,NA,NA,NA
'00024151110',panadol-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,sanofi winthrop,inactive,NA,NA,NA
'00024151301',panadol-codeine no.4,codeine; paracetamol,codeine,NA,300-60,mg,sanofi winthrop,inactive,NA,NA,NA
'00024151305',panadol-codeine no.4,codeine; paracetamol,codeine,NA,300-60,mg,sanofi winthrop,inactive,NA,NA,NA
'00031624261',phenaphen w/codeine,acetaminophen; codeine phosphate,codeine,NA,15 mg,NA,NA,NA,NA,NA,NA
'00031624263',phenaphen w/codeine,acetaminophen; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00031624270',phenaphen w/codeine,acetaminophen; codeine phosphate,codeine,NA,15 mg,NA,NA,NA,NA,NA,NA
'00031625160',phenaphen-650 w/codeine,acetaminophen; codeine phosphate,codeine,NA,300 mg-30 mg,NA,NA,NA,NA,NA,NA
'00031625161',phenaphen-650 w/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00031625761',phenaphen w/codeine,codeine; paracetamol,codeine,NA,325-30,mg,"robins, a.h.",inactive,NA,NA,NA
'00031625763',phenaphen/codeine #3,codeine; paracetamol,codeine,NA,325-30,mg,wyeth pharm,inactive,NA,NA,NA
'00031625770',phenaphen/codeine #3,codeine; paracetamol,codeine,NA,325-30,mg,wyeth pharm,inactive,NA,NA,NA
'00031625772',phenaphen w/codeine,codeine; paracetamol,codeine,NA,325-30,mg,"robins, a.h.",inactive,NA,NA,NA
'00031627461',phenaphen w/codeine,codeine; paracetamol,codeine,NA,325-60,mg,"robins, a.h.",inactive,NA,NA,NA
'00031627463',phenaphen/codeine #4,codeine; paracetamol,codeine,NA,325-60,mg,wyeth pharm,inactive,NA,NA,NA
'00031627470',phenaphen w/codeine,codeine; paracetamol,codeine,NA,325-60,mg,"robins, a.h.",inactive,NA,NA,NA
'00032129001',compal,dihydrocodeine; apap; caffeine,dihydrocodeine,NA,NA,NA,NA,NA,NA,NA,NA
'00034800080',dhc plus,acetaminophen; caffeine; dihydrocodeine bitartrate,dihydrocodeine,NA,356.4 mg-30 mg-16 mg,NA,NA,NA,NA,NA,NA
'00037240301',soma compound with codeine,carisoprodol; asa; codeine,codeine,NA,200-325-16,mg,meda pharmaceut,inactive,NA,NA,NA
'00044062302',codeine sulfate,codeine sulfate,codeine,NA,30,mg,knoll pharm.,active,NA,NA,NA
'00044062602',codeine sulfate,codeine sulfate,codeine,NA,60,mg,knoll pharm.,active,NA,NA,NA
'00045050816',tylenol-codeine elixir,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,mc neil,inactive,NA,NA,NA
'00045050840',tylenol-codeine solution,codeine; paracetamol,codeine,NA,360 mg-36 mg,/15 ml (15 ml),mc neil,inactive,NA,NA,NA
'00045050850',tylenol-codeine solution,codeine; paracetamol,codeine,NA,120 mg-12 mg,/5 ml (5 ml),mc neil,inactive,NA,NA,NA
'00045051060',tylenol w/codeine #1,acetaminophen; codeine phosphate,codeine,NA,300 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'00045051160',tylenol-codeine #2,codeine; paracetamol,codeine,NA,300-15,mg,mc neil,inactive,NA,NA,NA
'00045051170',tylenol-codeine #2,codeine; paracetamol,codeine,NA,300-15,mg,mc neil,inactive,NA,NA,NA
'00045051172',tylenol-codeine #2,codeine; paracetamol,codeine,NA,300-15,mg,mc neil,inactive,NA,NA,NA
'00045051173',tylenol-codeine #2,codeine; paracetamol,codeine,NA,300-15,mg,mc neil,inactive,NA,NA,NA
'00045051360',tylenol-codeine #3,codeine; paracetamol,codeine,NA,300-30,mg,mc neil,active,NA,NA,NA
'00045051370',tylenol-codeine #3,codeine; paracetamol,codeine,NA,300-30,mg,mc neil,active,NA,NA,NA
'00045051372',tylenol-codeine #3,codeine; paracetamol,codeine,NA,300-30,mg,mc neil,active,NA,NA,NA
'00045051373',tylenol-codeine #3,codeine; paracetamol,codeine,NA,300-30,mg,mc neil,active,NA,NA,NA
'00045051380',tylenol-codeine #3,codeine; paracetamol,codeine,NA,300-30,mg,mc neil,active,NA,NA,NA
'00045051560',tylenol-codeine #4,codeine; paracetamol,codeine,NA,300-60,mg,mc neil,active,NA,NA,NA
'00045051570',tylenol-codeine #4,codeine; paracetamol,codeine,NA,300-60,mg,mc neil,active,NA,NA,NA
'00045051572',tylenol-codeine #4,codeine; paracetamol,codeine,NA,300-60,mg,mc neil,active,NA,NA,NA
'00045051573',tylenol-codeine #4,codeine; paracetamol,codeine,NA,300-60,mg,mc neil,active,NA,NA,NA
'00045052160',tylenol w/codeine #3,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00045052179',tylenol w/codeine #3,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00045052260',tylenol w/codeine #3,acetaminophen; codeine phosphate,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00045052279',tylenol w/codeine #3,acetaminophen; codeine phosphate,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00046025081',anacin-3 with codeine (acetam),codeine; paracetamol,codeine,NA,325-15,mg,wyeth pharm,inactive,NA,NA,NA
'00046025181',anacin-3-codeine (acetaminoph),codeine; paracetamol,codeine,NA,300-30,mg,wyeth pharm,inactive,NA,NA,NA
'00046025481',anacin-3-codeine (acetaminoph),codeine; paracetamol,codeine,NA,300-60,mg,wyeth pharm,inactive,NA,NA,NA
'00047011424',codeine-butalbital-asa-caff,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,warner-chilcott,active,NA,NA,NA
'00047063424',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,warner-chilcott,active,NA,NA,NA
'00047063532',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,warner-chilcott,active,NA,NA,NA
'00047063724',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,warner-chilcott,active,NA,NA,NA
'00047072524',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00047072624',aspirin-codeine,codeine,codeine,NA,325-30,mg,warner-chilcott,inactive,NA,NA,NA
'00047072632',aspirin-codeine,codeine,codeine,NA,325-30,mg,warner-chilcott,inactive,NA,NA,NA
'00047072724',aspirin-codeine,codeine,codeine,NA,325-60,mg,warner-chilcott,inactive,NA,NA,NA
'00054024324',codeine sulfate,codeine sulfate,codeine,NA,15,mg,"west-ward, inc.",active,NA,NA,NA
'00054024424',codeine sulfate,codeine sulfate,codeine,NA,30,mg,"west-ward, inc.",active,NA,NA,NA
'00054024425',codeine sulfate,codeine sulfate,codeine,NA,30,mg,"west-ward, inc.",active,NA,NA,NA
'00054024525',codeine sulfate,codeine sulfate,codeine,NA,60,mg,"west-ward, inc.",active,NA,NA,NA
'00054300550',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,roxane labs.,inactive,NA,NA,NA
'00054300563',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,roxane labs.,inactive,NA,NA,NA
'00054316163',codeine phosphate,codeine phosphate,codeine,NA,15,mg/5 ml,roxane labs.,inactive,NA,NA,NA
'00054402231',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,roxane labs.,active,NA,NA,NA
'00054402331',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,roxane labs.,active,NA,NA,NA
'00054407825',codaphen,codeine; paracetamol,codeine,NA,500-30,mg,roxane labs.,inactive,NA,NA,NA
'00054415625',codeine sulfate,codeine sulfate,codeine,NA,30,mg,roxane labs.,active,NA,NA,NA
'00054415725',codeine sulfate,codeine sulfate,codeine,NA,60,mg,roxane labs.,active,NA,NA,NA
'00054800204',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300 mg-30 mg,/12.5 ml,roxane labs.,active,NA,NA,NA
'00054801304',acetaminophen-codeine,codeine; paracetamol,codeine,NA,120 mg-12 mg,/5 ml (5 ml),roxane labs.,active,NA,NA,NA
'00054801704',acetaminophen-codeine,codeine; paracetamol,codeine,NA,360 mg-36 mg,/15 ml (15 ml),roxane labs.,inactive,NA,NA,NA
'00054802211',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,roxane labs.,active,NA,NA,NA
'00054802224',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,roxane labs.,active,NA,NA,NA
'00054802225',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,roxane labs.,active,NA,NA,NA
'00054802311',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,roxane labs.,active,NA,NA,NA
'00054802324',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,roxane labs.,active,NA,NA,NA
'00054802325',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,roxane labs.,active,NA,NA,NA
'00054815511',codeine sulfate,codeine sulfate,codeine,NA,15,mg,roxane labs.,active,NA,NA,NA
'00054815524',codeine sulfate,codeine sulfate,codeine,NA,15,mg,roxane labs.,active,NA,NA,NA
'00054815611',codeine sulfate,codeine sulfate,codeine,NA,30,mg,roxane labs.,active,NA,NA,NA
'00054815624',codeine sulfate,codeine sulfate,codeine,NA,30,mg,roxane labs.,active,NA,NA,NA
'00054815711',codeine sulfate,codeine sulfate,codeine,NA,60,mg,roxane labs.,active,NA,NA,NA
'00054815724',codeine sulfate,codeine sulfate,codeine,NA,60,mg,roxane labs.,active,NA,NA,NA
'00054816016',codeine phosphate,codeine phosphate,codeine,NA,15,mg/5 ml,roxane labs.,inactive,NA,NA,NA
'00063107506',proval no.3,codeine; paracetamol,codeine,NA,325-30,mg,reid-rowell inc,inactive,NA,NA,NA
'00063107508',proval no.3,codeine; paracetamol,codeine,NA,325-30,mg,reid-rowell inc,inactive,NA,NA,NA
'00067014268',ascriptin w/codeine,aspirin (buffered); codeine phosphate,codeine,NA,0.25 gr,NA,NA,NA,NA,NA,NA
'00067014368',ascriptin w/codeine,aspirin (buffered); codeine phosphate,codeine,NA,0.5 gr,NA,NA,NA,NA,NA,NA
'00071063424',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,warner-chilcott,active,NA,NA,NA
'00071063440',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,"parke,davis co.",active,NA,NA,NA
'00071063532',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,warner-chilcott,active,NA,NA,NA
'00071063540',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,"parke,davis co.",active,NA,NA,NA
'00071063724',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,warner-chilcott,active,NA,NA,NA
'00071063740',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,"parke,davis co.",active,NA,NA,NA
'00071072532',aspirin-codeine,codeine,codeine,NA,325-30,mg,warner-chilcott,inactive,NA,NA,NA
'00071072624',aspirin-codeine,codeine,codeine,NA,325-30,mg,warner-chilcott,inactive,NA,NA,NA
'00071072632',aspirin-codeine,codeine,codeine,NA,325-30,mg,"parke,davis co.",inactive,NA,NA,NA
'00071072640',aspirin-codeine,codeine,codeine,NA,325-30,mg,"parke,davis co.",inactive,NA,NA,NA
'00071072724',aspirin-codeine,codeine,codeine,NA,325-60,mg,warner-chilcott,inactive,NA,NA,NA
'00074109702',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,abbott hosp,inactive,NA,NA,NA
'00074109712',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,hospira,inactive,NA,NA,NA
'00074109732',codeine phosphate,codeine phosphate,codeine,NA,15,mg/ml,hospira,inactive,NA,NA,NA
'00074110202',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,abbott hosp,inactive,NA,NA,NA
'00074110212',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,hospira,inactive,NA,NA,NA
'00074110232',codeine phosphate,codeine phosphate,codeine,NA,30,mg/ml,hospira,inactive,NA,NA,NA
'00078010505',fiorinal w/codeine,aspirin; butalbital; caffeine; codeine phosphate,codeine,NA,0.125 gr,NA,NA,NA,NA,NA,NA
'00078010605',fiorinal w/codeine,aspirin; butalbital; caffeine; codeine phosphate,codeine,NA,0.25 gr,NA,NA,NA,NA,NA,NA
'00078010705',fiorinal-codeine #3,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,watson pharma,active,NA,NA,NA
'00078010713',fiorinal-codeine #3,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,novartis,active,NA,NA,NA
'00078010765',fiorinal-codeine #3,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,sandocare div,active,NA,NA,NA
'00078024305',fioricet with codeine,codeine,codeine,NA,50-325-40-30,mg,watson pharma,inactive,NA,NA,NA
'00078024313',fioricet with codeine,codeine,codeine,NA,50-325-40-30,mg,sandoz pharm.,inactive,NA,NA,NA
'00081021555',empirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00081021575',empirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00081022025',empirin w/codeine,codeine,codeine,NA,325-30,mg,burroughs well,inactive,NA,NA,NA
'00081022055',empirin w/codeine,codeine,codeine,NA,325-30,mg,burroughs well,inactive,NA,NA,NA
'00081022070',empirin w/codeine,codeine,codeine,NA,325-30,mg,burroughs well,inactive,NA,NA,NA
'00081022075',empirin w/codeine,codeine,codeine,NA,325-30,mg,burroughs well,inactive,NA,NA,NA
'00081022525',empirin w/codeine,codeine,codeine,NA,325-60,mg,burroughs well,inactive,NA,NA,NA
'00081022555',empirin w/codeine,codeine,codeine,NA,325-60,mg,burroughs well,inactive,NA,NA,NA
'00081022570',empirin w/codeine,codeine,codeine,NA,325-60,mg,burroughs well,inactive,NA,NA,NA
'00081022575',empirin w/codeine,codeine,codeine,NA,325-60,mg,burroughs well,inactive,NA,NA,NA
'00081031525',empracet-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,burroughs well,inactive,NA,NA,NA
'00081031555',empracet-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,burroughs well,inactive,NA,NA,NA
'00081031570',empracet-codeine no.3,codeine; paracetamol,codeine,NA,300-30,mg,burroughs well,inactive,NA,NA,NA
'00081032755',empracet-codeine no.4,codeine; paracetamol,codeine,NA,300-60,mg,burroughs well,inactive,NA,NA,NA
'00081032770',empracet-codeine no.4,codeine; paracetamol,codeine,NA,300-60,mg,burroughs well,inactive,NA,NA,NA
'00081035655',a.p.c. w/codeine,a.p.c. w; codeine,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00081035675',a.p.c. w/codeine,a.p.c. w; codeine,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00081036955',a.p.c. w/codeine,a.p.c. w; codeine,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00081036975',a.p.c. w/codeine,a.p.c. w; codeine,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00082419101',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,356.4-30-16,mg,ives labs.,active,NA,NA,NA
'00082419102',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,ives labs.,inactive,NA,NA,NA
'00082419103',synalgos-dc,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,ives labs.,inactive,NA,NA,NA
'00086004410',capital w/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00086004616',capital with codeine,codeine; paracetamol,codeine,NA,120-12,mg/5 ml,amarin pharm,active,NA,NA,NA
'00086005510',phrenilin w/codeine,acetaminophen; butalbital; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00093001101',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00093001105',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00093001110',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00093001193',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-15 mg,NA,NA,NA,NA,NA,NA
'00093001201',aspirin-codeine,codeine,codeine,NA,325-30,mg,lemmon company,inactive,NA,NA,NA
'00093001205',aspirin-codeine,codeine,codeine,NA,325-30,mg,lemmon company,inactive,NA,NA,NA
'00093001210',aspirin-codeine,codeine,codeine,NA,325-30,mg,lemmon company,inactive,NA,NA,NA
'00093001293',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-30 mg,NA,NA,NA,NA,NA,NA
'00093001301',aspirin-codeine,codeine,codeine,NA,325-60,mg,lemmon company,inactive,NA,NA,NA
'00093001305',aspirin-codeine,codeine,codeine,NA,325-60,mg,lemmon company,inactive,NA,NA,NA
'00093001310',aspirin-codeine,codeine,codeine,NA,325-60,mg,lemmon company,inactive,NA,NA,NA
'00093001393',aspirin w/codeine,aspirin; codeine phosphate,codeine,NA,325 mg-60 mg,NA,NA,NA,NA,NA,NA
'00093005001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,teva usa,active,NA,NA,NA
'00093005010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,teva usa,active,NA,NA,NA
'00093005093',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-15,mg,lemmon company,active,NA,NA,NA
'00093015001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,teva usa,active,NA,NA,NA
'00093015010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,teva usa,active,NA,NA,NA
'00093015019',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,teva usa,active,NA,NA,NA
'00093015093',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,teva usa,active,NA,NA,NA
'00093015201',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00093015205',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,30 mg,NA,NA,NA,NA,NA,NA
'00093017201',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00093017205',acetaminophen/codeine,acetaminophen; codeine phosphate,codeine,NA,60 mg,NA,NA,NA,NA,NA,NA
'00093035001',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,teva usa,active,NA,NA,NA
'00093035005',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,teva usa,active,NA,NA,NA
'00093035010',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,teva usa,active,NA,NA,NA
'00093035093',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,lemmon company,active,NA,NA,NA
'00102234002',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,regal labs.,active,NA,NA,NA
'00102267001',aspirin-codeine,codeine,codeine,NA,325-30,mg,regal labs.,inactive,NA,NA,NA
'00102267005',aspirin-codeine,codeine,codeine,NA,325-30,mg,regal labs.,inactive,NA,NA,NA
'00102268001',aspirin-codeine,codeine,codeine,NA,325-60,mg,regal labs.,inactive,NA,NA,NA
'00102276501',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,regal labs.,active,NA,NA,NA
'00102294001',regal-dc,dihydrocodeine; apap; caffeine,dihydrocodeine,NA,16 mg,NA,NA,NA,NA,NA,NA
'00102294101',aspirin-caffeine-dihydrocodein,aspirin; caffeine; dihydrocodein,dihydrocodeine,NA,NA,NA,regal labs.,inactive,NA,NA,NA
'00102307501',abc compound with codeine #3,codeine; butalbital; asa; caff,codeine,NA,30-50-325-40,mg,regal labs.,inactive,NA,NA,NA
'00117010202',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,cord labs.,active,NA,NA,NA
'00117010204',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,cord labs.,active,NA,NA,NA
'00117010205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-30,mg,cord labs.,active,NA,NA,NA
'00117011202',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,cord labs.,active,NA,NA,NA
'00117011204',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,cord labs.,active,NA,NA,NA
'00117011205',acetaminophen-codeine,codeine; paracetamol,codeine,NA,300-60,mg,cord labs.,active,NA,NA,NA
