icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label
7200,9,ankylosing spondylitis,202,(202) rheumatoid arthritis and related disease
M0500,10,"felty's syndrome, unspecified site",202,(202) rheumatoid arthritis and related disease
M05011,10,"felty's syndrome, right shoulder",202,(202) rheumatoid arthritis and related disease
M05012,10,"felty's syndrome, left shoulder",202,(202) rheumatoid arthritis and related disease
M05019,10,"felty's syndrome, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M05021,10,"felty's syndrome, right elbow",202,(202) rheumatoid arthritis and related disease
M05022,10,"felty's syndrome, left elbow",202,(202) rheumatoid arthritis and related disease
M05029,10,"felty's syndrome, unspecified elbow",202,(202) rheumatoid arthritis and related disease
M05031,10,"felty's syndrome, right wrist",202,(202) rheumatoid arthritis and related disease
M05032,10,"felty's syndrome, left wrist",202,(202) rheumatoid arthritis and related disease
M05039,10,"felty's syndrome, unspecified wrist",202,(202) rheumatoid arthritis and related disease
M05041,10,"felty's syndrome, right hand",202,(202) rheumatoid arthritis and related disease
M05042,10,"felty's syndrome, left hand",202,(202) rheumatoid arthritis and related disease
M05049,10,"felty's syndrome, unspecified hand",202,(202) rheumatoid arthritis and related disease
M05051,10,"felty's syndrome, right hip",202,(202) rheumatoid arthritis and related disease
M05052,10,"felty's syndrome, left hip",202,(202) rheumatoid arthritis and related disease
M05059,10,"felty's syndrome, unspecified hip",202,(202) rheumatoid arthritis and related disease
M05061,10,"felty's syndrome, right knee",202,(202) rheumatoid arthritis and related disease
M05062,10,"felty's syndrome, left knee",202,(202) rheumatoid arthritis and related disease
M05069,10,"felty's syndrome, unspecified knee",202,(202) rheumatoid arthritis and related disease
M05071,10,"felty's syndrome, right ankle and foot",202,(202) rheumatoid arthritis and related disease
M05072,10,"felty's syndrome, left ankle and foot",202,(202) rheumatoid arthritis and related disease
M05079,10,"felty's syndrome, unspecified ankle and foot",202,(202) rheumatoid arthritis and related disease
M0509,10,"felty's syndrome, multiple sites",202,(202) rheumatoid arthritis and related disease
M0510,10,rheumatoid lung disease with rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M05111,10,rheumatoid lung disease with rheumatoid arthritis of right shoulder,202,(202) rheumatoid arthritis and related disease
M05112,10,rheumatoid lung disease with rheumatoid arthritis of left shoulder,202,(202) rheumatoid arthritis and related disease
M05119,10,rheumatoid lung disease with rheumatoid arthritis of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05121,10,rheumatoid lung disease with rheumatoid arthritis of right elbow,202,(202) rheumatoid arthritis and related disease
M05122,10,rheumatoid lung disease with rheumatoid arthritis of left elbow,202,(202) rheumatoid arthritis and related disease
M05129,10,rheumatoid lung disease with rheumatoid arthritis of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05131,10,rheumatoid lung disease with rheumatoid arthritis of right wrist,202,(202) rheumatoid arthritis and related disease
M05132,10,rheumatoid lung disease with rheumatoid arthritis of left wrist,202,(202) rheumatoid arthritis and related disease
M05139,10,rheumatoid lung disease with rheumatoid arthritis of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05141,10,rheumatoid lung disease with rheumatoid arthritis of right hand,202,(202) rheumatoid arthritis and related disease
M05142,10,rheumatoid lung disease with rheumatoid arthritis of left hand,202,(202) rheumatoid arthritis and related disease
M05149,10,rheumatoid lung disease with rheumatoid arthritis of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05151,10,rheumatoid lung disease with rheumatoid arthritis of right hip,202,(202) rheumatoid arthritis and related disease
M05152,10,rheumatoid lung disease with rheumatoid arthritis of left hip,202,(202) rheumatoid arthritis and related disease
M05159,10,rheumatoid lung disease with rheumatoid arthritis of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05161,10,rheumatoid lung disease with rheumatoid arthritis of right knee,202,(202) rheumatoid arthritis and related disease
M05162,10,rheumatoid lung disease with rheumatoid arthritis of left knee,202,(202) rheumatoid arthritis and related disease
M05169,10,rheumatoid lung disease with rheumatoid arthritis of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05171,10,rheumatoid lung disease with rheumatoid arthritis of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05172,10,rheumatoid lung disease with rheumatoid arthritis of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05179,10,rheumatoid lung disease with rheumatoid arthritis of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0519,10,rheumatoid lung disease with rheumatoid arthritis of multiple sites,202,(202) rheumatoid arthritis and related disease
M0520,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M05211,10,rheumatoid vasculitis with rheumatoid arthritis of right shoulder,202,(202) rheumatoid arthritis and related disease
M05212,10,rheumatoid vasculitis with rheumatoid arthritis of left shoulder,202,(202) rheumatoid arthritis and related disease
M05219,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05221,10,rheumatoid vasculitis with rheumatoid arthritis of right elbow,202,(202) rheumatoid arthritis and related disease
M05222,10,rheumatoid vasculitis with rheumatoid arthritis of left elbow,202,(202) rheumatoid arthritis and related disease
M05229,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05231,10,rheumatoid vasculitis with rheumatoid arthritis of right wrist,202,(202) rheumatoid arthritis and related disease
M05232,10,rheumatoid vasculitis with rheumatoid arthritis of left wrist,202,(202) rheumatoid arthritis and related disease
M05239,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05241,10,rheumatoid vasculitis with rheumatoid arthritis of right hand,202,(202) rheumatoid arthritis and related disease
M05242,10,rheumatoid vasculitis with rheumatoid arthritis of left hand,202,(202) rheumatoid arthritis and related disease
M05249,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05251,10,rheumatoid vasculitis with rheumatoid arthritis of right hip,202,(202) rheumatoid arthritis and related disease
M05252,10,rheumatoid vasculitis with rheumatoid arthritis of left hip,202,(202) rheumatoid arthritis and related disease
M05259,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05261,10,rheumatoid vasculitis with rheumatoid arthritis of right knee,202,(202) rheumatoid arthritis and related disease
M05262,10,rheumatoid vasculitis with rheumatoid arthritis of left knee,202,(202) rheumatoid arthritis and related disease
M05269,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05271,10,rheumatoid vasculitis with rheumatoid arthritis of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05272,10,rheumatoid vasculitis with rheumatoid arthritis of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05279,10,rheumatoid vasculitis with rheumatoid arthritis of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0529,10,rheumatoid vasculitis with rheumatoid arthritis of multiple sites,202,(202) rheumatoid arthritis and related disease
M0530,10,rheumatoid heart disease with rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M05311,10,rheumatoid heart disease with rheumatoid arthritis of right shoulder,202,(202) rheumatoid arthritis and related disease
M05312,10,rheumatoid heart disease with rheumatoid arthritis of left shoulder,202,(202) rheumatoid arthritis and related disease
M05319,10,rheumatoid heart disease with rheumatoid arthritis of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05321,10,rheumatoid heart disease with rheumatoid arthritis of right elbow,202,(202) rheumatoid arthritis and related disease
M05322,10,rheumatoid heart disease with rheumatoid arthritis of left elbow,202,(202) rheumatoid arthritis and related disease
M05329,10,rheumatoid heart disease with rheumatoid arthritis of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05331,10,rheumatoid heart disease with rheumatoid arthritis of right wrist,202,(202) rheumatoid arthritis and related disease
M05332,10,rheumatoid heart disease with rheumatoid arthritis of left wrist,202,(202) rheumatoid arthritis and related disease
M05339,10,rheumatoid heart disease with rheumatoid arthritis of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05341,10,rheumatoid heart disease with rheumatoid arthritis of right hand,202,(202) rheumatoid arthritis and related disease
M05342,10,rheumatoid heart disease with rheumatoid arthritis of left hand,202,(202) rheumatoid arthritis and related disease
M05349,10,rheumatoid heart disease with rheumatoid arthritis of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05351,10,rheumatoid heart disease with rheumatoid arthritis of right hip,202,(202) rheumatoid arthritis and related disease
M05352,10,rheumatoid heart disease with rheumatoid arthritis of left hip,202,(202) rheumatoid arthritis and related disease
M05359,10,rheumatoid heart disease with rheumatoid arthritis of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05361,10,rheumatoid heart disease with rheumatoid arthritis of right knee,202,(202) rheumatoid arthritis and related disease
M05362,10,rheumatoid heart disease with rheumatoid arthritis of left knee,202,(202) rheumatoid arthritis and related disease
M05369,10,rheumatoid heart disease with rheumatoid arthritis of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05371,10,rheumatoid heart disease with rheumatoid arthritis of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05372,10,rheumatoid heart disease with rheumatoid arthritis of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05379,10,rheumatoid heart disease with rheumatoid arthritis of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0539,10,rheumatoid heart disease with rheumatoid arthritis of multiple sites,202,(202) rheumatoid arthritis and related disease
M0540,10,rheumatoid myopathy with rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M05411,10,rheumatoid myopathy with rheumatoid arthritis of right shoulder,202,(202) rheumatoid arthritis and related disease
M05412,10,rheumatoid myopathy with rheumatoid arthritis of left shoulder,202,(202) rheumatoid arthritis and related disease
M05419,10,rheumatoid myopathy with rheumatoid arthritis of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05421,10,rheumatoid myopathy with rheumatoid arthritis of right elbow,202,(202) rheumatoid arthritis and related disease
M05422,10,rheumatoid myopathy with rheumatoid arthritis of left elbow,202,(202) rheumatoid arthritis and related disease
M05429,10,rheumatoid myopathy with rheumatoid arthritis of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05431,10,rheumatoid myopathy with rheumatoid arthritis of right wrist,202,(202) rheumatoid arthritis and related disease
M05432,10,rheumatoid myopathy with rheumatoid arthritis of left wrist,202,(202) rheumatoid arthritis and related disease
M05439,10,rheumatoid myopathy with rheumatoid arthritis of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05441,10,rheumatoid myopathy with rheumatoid arthritis of right hand,202,(202) rheumatoid arthritis and related disease
M05442,10,rheumatoid myopathy with rheumatoid arthritis of left hand,202,(202) rheumatoid arthritis and related disease
M05449,10,rheumatoid myopathy with rheumatoid arthritis of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05451,10,rheumatoid myopathy with rheumatoid arthritis of right hip,202,(202) rheumatoid arthritis and related disease
M05452,10,rheumatoid myopathy with rheumatoid arthritis of left hip,202,(202) rheumatoid arthritis and related disease
M05459,10,rheumatoid myopathy with rheumatoid arthritis of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05461,10,rheumatoid myopathy with rheumatoid arthritis of right knee,202,(202) rheumatoid arthritis and related disease
M05462,10,rheumatoid myopathy with rheumatoid arthritis of left knee,202,(202) rheumatoid arthritis and related disease
M05469,10,rheumatoid myopathy with rheumatoid arthritis of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05471,10,rheumatoid myopathy with rheumatoid arthritis of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05472,10,rheumatoid myopathy with rheumatoid arthritis of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05479,10,rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0549,10,rheumatoid myopathy with rheumatoid arthritis of multiple sites,202,(202) rheumatoid arthritis and related disease
M0550,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified site,202,(202) rheumatoid arthritis and related disease
M05511,10,rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,202,(202) rheumatoid arthritis and related disease
M05512,10,rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,202,(202) rheumatoid arthritis and related disease
M05519,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05521,10,rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,202,(202) rheumatoid arthritis and related disease
M05522,10,rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,202,(202) rheumatoid arthritis and related disease
M05529,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05531,10,rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,202,(202) rheumatoid arthritis and related disease
M05532,10,rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,202,(202) rheumatoid arthritis and related disease
M05539,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05541,10,rheumatoid polyneuropathy with rheumatoid arthritis of right hand,202,(202) rheumatoid arthritis and related disease
M05542,10,rheumatoid polyneuropathy with rheumatoid arthritis of left hand,202,(202) rheumatoid arthritis and related disease
M05549,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05551,10,rheumatoid polyneuropathy with rheumatoid arthritis of right hip,202,(202) rheumatoid arthritis and related disease
M05552,10,rheumatoid polyneuropathy with rheumatoid arthritis of left hip,202,(202) rheumatoid arthritis and related disease
M05559,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05561,10,rheumatoid polyneuropathy with rheumatoid arthritis of right knee,202,(202) rheumatoid arthritis and related disease
M05562,10,rheumatoid polyneuropathy with rheumatoid arthritis of left knee,202,(202) rheumatoid arthritis and related disease
M05569,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05571,10,rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05572,10,rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05579,10,rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0559,10,rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,202,(202) rheumatoid arthritis and related disease
M0560,10,rheumatoid arthritis of unspecified site with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05611,10,rheumatoid arthritis of right shoulder with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05612,10,rheumatoid arthritis of left shoulder with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05619,10,rheumatoid arthritis of unspecified shoulder with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05621,10,rheumatoid arthritis of right elbow with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05622,10,rheumatoid arthritis of left elbow with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05629,10,rheumatoid arthritis of unspecified elbow with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05631,10,rheumatoid arthritis of right wrist with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05632,10,rheumatoid arthritis of left wrist with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05639,10,rheumatoid arthritis of unspecified wrist with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05641,10,rheumatoid arthritis of right hand with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05642,10,rheumatoid arthritis of left hand with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05649,10,rheumatoid arthritis of unspecified hand with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05651,10,rheumatoid arthritis of right hip with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05652,10,rheumatoid arthritis of left hip with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05659,10,rheumatoid arthritis of unspecified hip with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05661,10,rheumatoid arthritis of right knee with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05662,10,rheumatoid arthritis of left knee with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05669,10,rheumatoid arthritis of unspecified knee with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05671,10,rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05672,10,rheumatoid arthritis of left ankle and foot with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M05679,10,rheumatoid arthritis of unspecified ankle and foot with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M0569,10,rheumatoid arthritis of multiple sites with involvement of other organs and systems,202,(202) rheumatoid arthritis and related disease
M0570,10,rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05711,10,rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05712,10,rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05719,10,rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05721,10,rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05722,10,rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05729,10,rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05731,10,rheumatoid arthritis with rheumatoid factor of right wrist without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05732,10,rheumatoid arthritis with rheumatoid factor of left wrist without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05739,10,rheumatoid arthritis with rheumatoid factor of unspecified wrist without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05741,10,rheumatoid arthritis with rheumatoid factor of right hand without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05742,10,rheumatoid arthritis with rheumatoid factor of left hand without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05749,10,rheumatoid arthritis with rheumatoid factor of unspecified hand without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05751,10,rheumatoid arthritis with rheumatoid factor of right hip without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05752,10,rheumatoid arthritis with rheumatoid factor of left hip without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05759,10,rheumatoid arthritis with rheumatoid factor of unspecified hip without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05761,10,rheumatoid arthritis with rheumatoid factor of right knee without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05762,10,rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05769,10,rheumatoid arthritis with rheumatoid factor of unspecified knee without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05771,10,rheumatoid arthritis with rheumatoid factor of right ankle and foot without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05772,10,rheumatoid arthritis with rheumatoid factor of left ankle and foot without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M05779,10,rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M0579,10,rheumatoid arthritis with rheumatoid factor of multiple sites without organ or systems involvement,202,(202) rheumatoid arthritis and related disease
M0580,10,other rheumatoid arthritis with rheumatoid factor of unspecified site,202,(202) rheumatoid arthritis and related disease
M05811,10,other rheumatoid arthritis with rheumatoid factor of right shoulder,202,(202) rheumatoid arthritis and related disease
M05812,10,other rheumatoid arthritis with rheumatoid factor of left shoulder,202,(202) rheumatoid arthritis and related disease
M05819,10,other rheumatoid arthritis with rheumatoid factor of unspecified shoulder,202,(202) rheumatoid arthritis and related disease
M05821,10,other rheumatoid arthritis with rheumatoid factor of right elbow,202,(202) rheumatoid arthritis and related disease
M05822,10,other rheumatoid arthritis with rheumatoid factor of left elbow,202,(202) rheumatoid arthritis and related disease
M05829,10,other rheumatoid arthritis with rheumatoid factor of unspecified elbow,202,(202) rheumatoid arthritis and related disease
M05831,10,other rheumatoid arthritis with rheumatoid factor of right wrist,202,(202) rheumatoid arthritis and related disease
M05832,10,other rheumatoid arthritis with rheumatoid factor of left wrist,202,(202) rheumatoid arthritis and related disease
M05839,10,other rheumatoid arthritis with rheumatoid factor of unspecified wrist,202,(202) rheumatoid arthritis and related disease
M05841,10,other rheumatoid arthritis with rheumatoid factor of right hand,202,(202) rheumatoid arthritis and related disease
M05842,10,other rheumatoid arthritis with rheumatoid factor of left hand,202,(202) rheumatoid arthritis and related disease
M05849,10,other rheumatoid arthritis with rheumatoid factor of unspecified hand,202,(202) rheumatoid arthritis and related disease
M05851,10,other rheumatoid arthritis with rheumatoid factor of right hip,202,(202) rheumatoid arthritis and related disease
M05852,10,other rheumatoid arthritis with rheumatoid factor of left hip,202,(202) rheumatoid arthritis and related disease
M05859,10,other rheumatoid arthritis with rheumatoid factor of unspecified hip,202,(202) rheumatoid arthritis and related disease
M05861,10,other rheumatoid arthritis with rheumatoid factor of right knee,202,(202) rheumatoid arthritis and related disease
M05862,10,other rheumatoid arthritis with rheumatoid factor of left knee,202,(202) rheumatoid arthritis and related disease
M05869,10,other rheumatoid arthritis with rheumatoid factor of unspecified knee,202,(202) rheumatoid arthritis and related disease
M05871,10,other rheumatoid arthritis with rheumatoid factor of right ankle and foot,202,(202) rheumatoid arthritis and related disease
M05872,10,other rheumatoid arthritis with rheumatoid factor of left ankle and foot,202,(202) rheumatoid arthritis and related disease
M05879,10,other rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot,202,(202) rheumatoid arthritis and related disease
M0589,10,other rheumatoid arthritis with rheumatoid factor of multiple sites,202,(202) rheumatoid arthritis and related disease
M059,10,"rheumatoid arthritis with rheumatoid factor, unspecified",202,(202) rheumatoid arthritis and related disease
M0600,10,"rheumatoid arthritis without rheumatoid factor, unspecified site",202,(202) rheumatoid arthritis and related disease
M06011,10,"rheumatoid arthritis without rheumatoid factor, right shoulder",202,(202) rheumatoid arthritis and related disease
M06012,10,"rheumatoid arthritis without rheumatoid factor, left shoulder",202,(202) rheumatoid arthritis and related disease
M06019,10,"rheumatoid arthritis without rheumatoid factor, unspecified shoulder",202,(202) rheumatoid arthritis and related disease
M06021,10,"rheumatoid arthritis without rheumatoid factor, right elbow",202,(202) rheumatoid arthritis and related disease
M06022,10,"rheumatoid arthritis without rheumatoid factor, left elbow",202,(202) rheumatoid arthritis and related disease
M06029,10,"rheumatoid arthritis without rheumatoid factor, unspecified elbow",202,(202) rheumatoid arthritis and related disease
